Rank,University,Points
1,Brno University of Technology,1394.72
2,Czech Technical University in Prague,1179.39
3,VŠB - Technical University of Ostrava,450.72
4,Czech University of Life Sciences Prague,389.46
5,University of West Bohemia,293.42
6,Technical University of Liberec,79.46
