Rank,University,Points
1,Czech Technical University in Prague,2567.79
2,Brno University of Technology,1445.16
3,VŠB - Technical University of Ostrava,848.14
4,Czech University of Life Sciences Prague,648.09
5,University of West Bohemia,642.87
6,Technical University of Liberec,213.28
