Rank,University,Points
1,Czech Technical University in Prague,1817.66
2,Brno University of Technology,1195.6
3,VŠB - Technical University of Ostrava,486.38
4,Czech University of Life Sciences Prague,431.24
5,University of West Bohemia,359.2
6,Technical University of Liberec,129.67
