Rank,University,Points
1,Czech Technical University in Prague,4005.15
2,Brno University of Technology,3374.96
3,Czech University of Life Sciences Prague,1007.62
4,VŠB - Technical University of Ostrava,960.87
5,University of West Bohemia,868.02
6,Technical University of Liberec,505.01
