Rank,University,Points
1,Brno University of Technology,73.7
2,Czech Technical University in Prague,71.36
3,VŠB - Technical University of Ostrava,65.18
4,University of West Bohemia,61.52
5,Technical University of Liberec,51.69
6,Czech University of Life Sciences Prague,29.18
