Rank,University,Points
1,Czech Technical University in Prague,59.37
2,Brno University of Technology,56.11
3,VŠB - Technical University of Ostrava,53.75
4,University of West Bohemia,50.44
5,Technical University of Liberec,39.45
6,Czech University of Life Sciences Prague,38.12
