Rank,University,Lowest Place,#
1,University of Applied Sciences Ravensburg-Weingarten,1.0,6
2,Universität Stuttgart,1.0,6
3,Osaka University,1.0,5
4,University of Bath,1.0,5
5,Università degli Studi di Firenze,1.0,5
6,Centro Universitário da FEI,1.0,4
7,Centro Universitário Facens,1.0,4
8,Fachhochschule Coburg,1.0,4
9,Hochschule Esslingen,1.0,4
10,Karlsruhe Institute of Technology,1.0,4
11,Kettering University,1.0,4
12,Rochester Institute of Technology,1.0,4
13,University of Strathclyde,1.0,4
14,University of Toronto,1.0,4
15,Doshisha University,1.0,3
16,Dwarkadas. J. Sanghvi College of Engineering,1.0,3
17,Oxford Brookes University,1.0,3
18,Tennessee Technological University,1.0,3
19,The University of Michigan-Dearborn,1.0,3
20,Tokyo Denki University,1.0,3
21,University of Cincinnati,1.0,3
22,University of New South Wales,1.0,3
23,Concordia University,1.0,2
24,Escola de Engenharia de São Carlos da Universidade de São Paulo,1.0,2
25,Fachhochschule Joanneum Graz,1.0,2
26,Fachhochschule Stralsund,1.0,2
27,GFR DHBW Ravensburg & Oregon State University,1.0,2
28,Hochschule Karlsruhe - Technik und Wirtschaft,1.0,2
29,Kanagawa Institute of Technology,1.0,2
30,Kennesaw State University,1.0,2
31,Politecnico di Torino,1.0,2
32,UAS Kempten,1.0,2
33,Universidad Autónoma del Estado de México,1.0,2
34,Universidad Simón Bolívar,1.0,2
35,Universidade Estadual de Campinas,1.0,2
36,University Carlos III of Madrid,1.0,2
37,University of Alberta,1.0,2
38,University of Birmingham,1.0,2
39,University of Illinois at Urbana-Champaign,1.0,2
40,University of Leeds,1.0,2
41,University of Modena and Reggio Emilia,1.0,2
42,University of Wisconsin-Madison,1.0,2
43,Università di Pisa,1.0,2
44,Ain Shams University,1.0,1
45,Alma Mater Studiorum - Università di Bologna,1.0,1
46,California State Polytechnic University Pomona,1.0,1
47,Carleton University,1.0,1
48,Clemson University,1.0,1
49,Coventry University,1.0,1
50,Czech Technical University in Prague,1.0,1
51,Daido Institute of Technology,1.0,1
52,Edith Cowan University,1.0,1
53,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1.0,1
54,Fachhochschule Konstanz,1.0,1
55,Friedrich-Alexander-Universität Erlangen-Nürnberg,1.0,1
56,Griffith University,1.0,1
57,Guru Gobind Singh Indraprastha University,1.0,1
58,Hochschule Niederrhein,1.0,1
59,Instituto Tecnológico de Chihuahua,1.0,1
60,K. J. Somaiya College of Engineering,1.0,1
61,Kanazawa University,1.0,1
62,Kookmin University,1.0,1
63,Kyoto Institute of Technology,1.0,1
64,Kyoto University,1.0,1
65,Loughborough University,1.0,1
66,Meijo University,1.0,1
67,Michigan State University,1.0,1
68,Monash University,1.0,1
69,Moscow Polytechnic University,1.0,1
70,National Technical University of Athens,1.0,1
71,Nippon Institute of Technology,1.0,1
72,Northern Illinois University,1.0,1
73,Otto-von-Guericke-Universität Magdeburg,1.0,1
74,Pennsylvania State University,1.0,1
75,Politecnico di Milano,1.0,1
76,R.V.College of Engineering,1.0,1
77,RMIT University,1.0,1
78,Ryerson University,1.0,1
79,Sinhgad College of Engineering Vadgaon,1.0,1
80,Smt. Kashibai Navale College of Engineering,1.0,1
81,Southern Illinois University Carbondale,1.0,1
82,Technical University of Munich,1.0,1
83,Technische Universität Berlin,1.0,1
84,Technische Universität Braunschweig,1.0,1
85,Technische Universität Wien,1.0,1
86,Thapar Institute of Engineering and Technology,1.0,1
87,TU Delft,1.0,1
88,Universidad Europea de Madrid,1.0,1
89,Universidade Federal do Rio de Janeiro,1.0,1
90,Universitat Politécnica de Valéncia,1.0,1
91,University of Aberdeen,1.0,1
92,University of Arizona,1.0,1
93,University of Brescia,1.0,1
94,University of Calgary,1.0,1
95,University of Connecticut,1.0,1
96,University of Florida,1.0,1
