Rank,University,#,Points
362,University of Colorado at Boulder,16,41.581875
363,Honda Technical College Kansai,22,41.48863636363637
364,Harbin Institute of Technology at Weihai,7,41.31285714285714
365,Université de Versailles-Saint-Quentin-en-Yvelines,3,41.266666666666666
366,Cedarville University,7,41.17857142857143
367,University of Maribor,30,40.83633333333333
368,Rheinisch-Westfälische Technische Hochschule Aachen,20,40.770500000000006
369,De Montfort University,7,40.714285714285715
370,Colorado State University,17,40.49411764705882
371,University of British Columbia - Vancouver,23,40.07086956521739
372,University of Glasgow,10,39.82
373,Technische Universität Dresden,6,39.81666666666667
374,Manchester Metropolitan University,13,39.440769230769234
375,Central Michigan University,5,39.4
376,Instituto Mauá de Tecnologia,11,39.4
377,Ryerson University,27,39.230000000000004
378,LeTourneau University,6,39.21666666666667
379,West Virginia University,15,39.02733333333333
380,Montana State University - Bozeman,6,38.873333333333335
381,Lawrence Technological University,30,38.51200000000001
382,Technological University Dublin,6,38.23333333333333
383,Smt. Kashibai Navale College of Engineering,6,37.98666666666667
384,University of New Hampshire,16,37.754375
385,Technische Universität Kaiserslautern,9,37.70111111111111
386,University of Huddersfield,31,37.63096774193549
387,University of Seville,20,37.4225
388,Linköping University,9,37.38777777777778
389,Kansas State University,24,36.98041666666666
390,University of Nottingham,6,36.9
391,Università degli Studi di Parma,10,36.788
392,National Technical University of Athens,9,36.78666666666666
393,Lakehead University,12,36.56666666666666
394,University of South Australia,11,36.54909090909091
395,Hochschule Pforzheim,15,36.51
396,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,13,36.277692307692305
397,University of Wolverhampton,6,36.166666666666664
398,Southern Taiwan University of Technology,6,35.495
399,University of Houston,4,35.25
400,Hochschule für Technik und Wirtschaft Berlin,17,35.16235294117647
401,University of California Los Angeles,6,35.13333333333333
402,Stevens Institute of Technology,9,34.96888888888889
403,University of Sussex,13,34.92307692307692
404,University of North Dakota,13,34.91692307692308
405,Niigata University,11,34.39272727272727
406,University of Hartford,20,34.126
407,University of Louisville,12,34.12166666666666
408,Hochschule Niederrhein,17,33.68000000000001
409,Southern Methodist University,3,33.666666666666664
410,University of Agder,2,33.5
411,Yeungnam University College,22,33.20681818181818
412,Queen's University,32,32.99125
413,University of Southampton,14,32.74142857142858
414,Bergische Universität Wuppertal,11,32.652727272727276
415,Aalborg University,13,32.652307692307694
416,Recinto Universitario de Mayagüez,3,32.63333333333333
417,Hiroshima Institute of Technology,6,32.25
418,South Dakota State University,18,32.15555555555555
419,University of Central Lancashire,15,32.00266666666667
420,Indian Institute of Technology Roorkee,1,32.0
421,Coventry University,19,31.960526315789473
422,University of Wisconsin-Platteville,14,31.929285714285715
423,University of California Irvine,16,31.586875
424,Delhi Technological University,10,31.544
425,University of Manchester,11,31.526363636363637
426,University of California Davis,9,31.076666666666668
427,Colorado School of Mines,17,30.64352941176471
428,Washington University in St. Louis,15,30.557333333333336
429,Oklahoma State University - Stillwater,17,30.53058823529412
430,Università degli Studi di Napoli Federico II,7,30.472857142857144
431,University of Rijeka,10,30.302
432,Deggendorf Institute of Technology,4,29.88
433,K. J. Somaiya College of Engineering,13,29.786153846153848
434,University of Liverpool,21,29.54285714285714
435,Escola Politècnica Superior d'Enginyeria de Manresa,10,29.297000000000004
436,Faculty of Textile Science & Technology. Shinshu University,5,29.216
437,Chulalongkorn University,2,28.82
438,University of Calgary,21,28.642857142857142
439,Hochschule Heilbronn,17,28.273529411764706
440,Nizhny Novgorod State Technical University,1,28.0
441,University of Moratuwa,2,27.5
442,Penn State Harrisburg,4,27.3
443,Saarland University,15,27.18866666666667
444,Luleå University of Technology,5,26.848000000000003
445,Dalhousie University,11,26.55454545454546
446,University of Minnesota Duluth,6,26.5
447,Wichita State University,12,26.316666666666666
448,MIT World Peace University,3,25.933333333333334
449,Bradley University,22,25.708636363636366
450,Ruhr-Universität Bochum,18,25.703333333333333
451,Fachhochschule Dortmund,14,25.54785714285714
452,St. Cloud State University,8,25.20125
453,Nelson Mandela Metropolitan University,1,25.0
454,Virginia Commonwealth University,1,25.0
455,Cégep du Vieux Montréal,8,24.2625
456,Setsunan University,10,24.258
457,University of Thessaly,13,24.08153846153846
458,Tennessee Technological University,13,23.845384615384617
459,Mississippi State University,13,23.666153846153843
460,TAMK University of Applied Sciences,22,23.66318181818182
461,Tottori University,9,23.62777777777778
462,Universitatea Transilvania din Braşov,23,23.29565217391304
463,Marche Polytechnic University,11,23.272727272727273
464,Gdańsk University of Technology,8,23.26125
465,Deakin University,11,22.981818181818184
466,Shizuoka Professional College of Automobile Technology,6,22.840000000000003
467,McMaster University,13,22.786923076923078
468,Instituto Tecnológico de Chihuahua,16,22.64
469,Old Dominion University,13,22.624615384615385
470,Texas Tech University,10,22.5
471,Florida Institute of Technology,12,22.400000000000002
472,PSG College of Technology,4,22.37
473,Aso College of Automotive Engineering and Technology,5,22.312
474,Victoria University Australia,5,22.04
475,Otto-von-Guericke-Universität Magdeburg,13,22.012307692307694
476,California State University Los Angeles,6,21.849999999999998
477,Imperial College London,6,21.688333333333333
478,Moscow Polytechnic University,17,21.66470588235294
479,University of Colorado Denver,7,21.585714285714285
480,FH Campus Wien,12,21.508333333333336
481,Western Michigan University,15,21.486666666666668
482,University of Kentucky,6,21.166666666666668
483,University of Guelph,16,21.075
484,Escola Politécnica da Universidade de São Paulo,9,20.977777777777778
485,Aston University,18,20.844444444444445
486,Chiba Institute of Technology,8,20.825
487,Cooper Union,13,20.823076923076922
488,University of Brescia,6,20.80333333333333
489,Northwestern University,13,20.692307692307693
490,California State University Fresno,9,20.65888888888889
491,Syracuse University,8,20.61375
492,University of Hawaii at Manoa,7,20.485714285714288
493,Middle Tennessee State University,4,20.4025
494,TECNUN - University of Navarra,15,20.209333333333333
495,Sepuluh Nopember Institute of Technology,6,20.099999999999998
496,Cape Peninsula University of Technology,2,20.0
497,Universidad Politecnica Salesiana,1,20.0
498,University of Brighton,1,20.0
499,The University of Kitakyushu,5,19.928
500,Arizona State University,11,19.78181818181818
501,Northern Illinois University,17,19.160588235294117
502,Florida International University,7,19.0
503,Monroe County Community College,9,18.894444444444446
504,Grand Valley State University,5,18.880000000000003
505,North Dakota State University,9,18.603333333333335
506,University of the Basque Country,6,18.601666666666667
507,University of Warwick,16,18.6
508,Temple University,21,18.40380952380952
509,Columbia University,16,18.125
510,Warsaw University of Technology,13,18.033846153846152
511,Universiti Teknologi MARA,1,18.0
512,Saitama Institute of Technology,7,16.905714285714286
513,Hochschule Mannheim,10,16.878999999999998
514,FAMU-FSU College of Engineering,6,16.801666666666666
515,São Paulo State University - UNESP - Bauru,4,16.625
516,Meisei University,14,16.307142857142857
517,University of Texas at San Antonio,15,16.133333333333333
518,Seoul National University of Science and Technology,1,16.0
519,University of Louisiana at Lafayette,4,16.0
520,Lancaster  University,17,15.984117647058824
521,Manipal Academy of Higher Education,12,15.748333333333333
522,University of Utah,14,15.51142857142857
523,University of St. Thomas,4,15.45
524,Lehigh University,21,15.195238095238096
525,Sebelas Maret University,2,15.0
526,University of Arizona,18,14.994444444444444
527,Université du Québec à Chicoutimi,18,14.963333333333331
528,Ural State University of Railway Transport,8,14.5
529,United States Naval Academy,20,14.328999999999999
530,University of Saskatchewan,19,13.873684210526317
531,Universidad Nacional Autónoma de México,12,13.125
532,Fachhochschule Aachen,23,13.11
533,VIT University - Chennai,6,13.065
534,Maejo University,1,13.0
535,University of Maine,2,13.0
536,Belgorod state technological university named after V. G. Shukhov,3,12.666666666666666
537,National Institute of Technology - Kurukshetra,2,12.5
538,Rajarambapu Institute of Technology,2,12.5
539,University College Dublin,4,12.5
540,Marquette University,11,12.491818181818182
541,Ajou University,1,12.0
542,Università del Salento,10,11.947999999999999
543,California State University Long Beach,8,11.9
544,University of Split,5,11.806000000000001
545,University of Ottawa,5,11.8
546,Washington State University,10,11.178
547,Pellissippi State Community College,2,11.0
548,HAN University of Applied Sciences,4,10.7525
549,Universidad de Vigo,13,10.746153846153845
550,Purdue University - Northwest,5,10.6
551,Universidad Politécnica de Madrid (UPM),17,10.200000000000001
552,National Taipei University of Technology,3,10.0
553,Zhejiang University City College,1,10.0
554,San Diego State University,16,9.4625
555,Cherepovets State University,1,9.0
556,Slovak University of Technology in Bratislava,10,8.552
557,The University of Texas at Dallas,3,8.333333333333334
558,Flinders University,4,8.25
559,Embry-Riddle Aeronautical University,5,8.2
560,York College of Pennsylvania,13,8.076923076923077
561,Liaoning University of Technology,1,8.0
562,Ana G. Méndez University - Gurabo,2,7.5
563,University of Hull,8,7.5
564,Sheffield Hallam University,15,7.426666666666667
565,Universidad Metropolitana,7,7.142857142857143
566,United States Air Force Academy,19,7.005263157894737
567,Colorado Mesa University,6,7.0
568,James Cook University,2,7.0
569,Taylor's University,2,7.0
570,Università degli Studi di Cagliari,4,7.0
571,Ferris State University,11,6.818181818181818
572,University of British Columbia - Okanagan,5,6.8
573,Technological Educational Institute of Western Macedonia,2,6.5
574,UniSALESIANO Araçatuba,2,6.5
575,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,7,6.428571428571429
576,Ain Shams University,6,6.333333333333333
577,Aligarh Muslim University,4,6.25
578,Hacettepe University,4,6.25
579,Universidad Europea de Madrid,19,6.145789473684211
580,University of Miskolc,5,6.0
581,University of Toyama,5,5.9
582,Birmingham City University,8,5.875
583,Moscow State Automobile & Road Technical University - MADI,10,5.5
584,University of Georgia,2,5.5
585,University of Ljubljana,2,5.5
586,University of Stavanger,2,5.5
587,University of Southern Denmark,5,5.4
588,University of Illinois at Chicago,16,5.25
589,University of Portsmouth,15,5.133333333333334
590,University of Puerto Rico,10,5.088
591,Escola Universitària Salesiana de Sarrià (UAB),5,5.0
592,Gheorghe Asachi Technical University of Iaşi,9,5.0
593,Peoples' Friendship University of Russia,8,5.0
594,SRM Institute of Science and Technology - Kattankulathur,5,5.0
595,Technische Universität Dortmund,15,5.0
596,University of Patras,6,5.0
597,VIT University - Vellore,11,4.909090909090909
598,Sojo University,11,4.2727272727272725
599,Technische Hochschule Lübeck,6,4.166666666666667
600,Bauman Moscow State Technical University,10,4.0
601,University of Mostar,2,4.0
602,UNESP - Campus de Ilha Solteira,7,3.857142857142857
603,University College London,7,3.857142857142857
604,Politecnico di Bari,10,3.7
605,Osaka Prefecture University,5,3.6
606,Universidad Rey Juan Carlos,7,3.5714285714285716
607,Universitat Jaume I,7,3.5714285714285716
608,National University of Sciences and Technology - Karachi,5,3.4
609,Universidade Federal de Itajubá - Itajubá,6,3.1666666666666665
610,ESIA San Luis Potosi,1,3.0
611,Gunma University,2,3.0
612,University of Exeter,7,3.0
613,R.V.College of Engineering,17,2.9411764705882355
614,Universidad Central de Venezuela,10,2.9
615,University of Sunderland,14,2.857142857142857
616,Universidad Autónoma del Estado de México,12,2.8333333333333335
617,University of Edinburgh,6,2.8333333333333335
618,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,5,2.8
619,Universidade Federal de Itajubá - Itabira,4,2.75
620,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),3,2.6666666666666665
621,Hoseo University,3,2.6666666666666665
622,Karel de Grote University College,5,2.6
623,Universidade Tecnológica Federal do Paraná,5,2.6
624,University of Perugia,5,2.6
625,Universidade Federal de Santa Catarina,7,2.5714285714285716
626,Universidade Federal do Paraná,2,2.5
627,Hanze University of Applied Sciences Groningen,3,2.3333333333333335
628,Universidade Federal de São João del Rei,5,2.2
629,Universidade de Brasília,7,2.142857142857143
630,University of Ontario Institute of Technology,7,2.142857142857143
631,University of Ulster,15,2.1333333333333333
632,Saint Louis University,7,2.0
633,University of Derby,1,2.0
634,Western Sydney University,2,2.0
635,City University London,14,1.8571428571428572
636,Universidade Federal da Bahia,6,1.8333333333333333
637,Universidade Estadual Paulista - Guaratinguetá,9,1.6666666666666667
638,Universidade Federal Fluminense - Niterói,11,1.6363636363636365
639,Universidad de Castilla-La Mancha,3,1.3333333333333333
640,Tyumen Industrial University,4,1.25
