Rank,University,Points
1,Universität Stuttgart,8799.01
2,Technische Universität Graz,8235.759999999998
3,Fachhochschule Joanneum Graz,7721.6
4,Karlsruhe Institute of Technology,5959.96
5,Rochester Institute of Technology,5898.5
6,Technical University of Munich,5759.8099999999995
7,Hochschule Esslingen,5602.799999999999
8,École de Technologie Superieure,5365.0
9,Hochschule für Angewandte Wissenschaften Hamburg,5087.8099999999995
10,The University of Akron,5010.13
11,Fachhochschule Coburg,4878.98
12,Oxford Brookes University,4678.1
13,University of Bath,4644.700000000001
14,University of Michigan - Ann Arbor,4469.5
15,GFR DHBW Ravensburg & Oregon State University,4434.1
16,University of Wisconsin-Madison,4315.0
17,Friedrich-Alexander-Universität Erlangen-Nürnberg,4289.57
18,Missouri University of Science and Technology,4261.5
19,Monash University,4252.3
20,University of Kansas,4169.1
21,University of Illinois at Urbana-Champaign,4046.5
22,Czech Technical University in Prague,4005.15
23,Auburn University,3959.57
24,University Of Hertfordshire,3863.0299999999997
25,Michigan State University,3754.76
26,Fachhochschule München,3655.75
27,University of Toronto,3625.0
28,University of Washington,3569.98
29,The Ohio State University,3489.5299999999997
30,Hochschule Karlsruhe - Technik und Wirtschaft,3465.4
31,Technische Universität Berlin,3405.66
32,RMIT University,3392.4
33,Brno University of Technology,3374.96
34,Universität Paderborn,3374.64
35,University of Texas at Arlington,3336.0
36,Wroclaw University of Technology,3264.13
37,University of Birmingham,3256.0
38,University of Waterloo,3215.99
39,University of Modena and Reggio Emilia,3172.2400000000002
40,Ostbayerische Technische Hochschule Regensburg,3155.53
41,Sophia University,3128.7
42,University of Missouri,3116.31
43,Cornell University,3089.0
44,Georgia Institute of Technology,3080.0
45,Fachhochschule Stralsund,3073.5
46,California State Polytechnic University Pomona,3045.0
47,Università degli studi di Padova,3037.94
48,University of Oklahoma,3029.14
49,Western University,3014.7
50,Virginia Polytechnic Institute and State University,3000.32
51,University of Toledo,2999.15
52,University of Applied Sciences Ravensburg-Weingarten,2973.3799999999997
53,University of Pittsburgh,2951.19
54,University of Cincinnati,2945.9700000000003
55,Rensselaer Polytechnic Institute,2945.0
56,Loughborough University,2925.59
57,Kettering University,2833.0
58,Fachhochschule Konstanz,2832.0699999999997
59,Rutgers The State University of New Jersey,2791.0
60,Tokyo Denki University,2733.5
61,École Polytechnique de Montréal,2725.0
62,Queen's University,2698.33
63,Helsinki Metropolia University of Applied Sciences,2680.67
64,Hochschule Darmstadt UAS,2680.65
65,Purdue University - West Lafayette,2678.58
66,Alma Mater Studiorum - Università di Bologna,2678.4700000000003
67,University of Florida,2653.77
68,Lawrence Technological University,2639.79
69,University of Wollongong,2602.3
70,Pennsylvania State University,2597.0
71,University of Maribor,2569.23
72,Brunel University London,2528.94
73,University of Western Australia,2525.0
74,McGill University,2515.0
75,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2501.12
76,Universitat Politécnica de Valéncia,2490.7
77,Politecnico di Milano,2450.43
78,University of Strathclyde,2442.0
79,University of Leeds,2421.55
80,Cardiff University Wales,2416.67
81,Iowa State University,2302.9
82,Chalmers University of Technology,2257.0
83,UAS Kempten,2255.52
84,University of New South Wales,2247.5
85,Białystok University of Technology,2238.04
86,Aristotle University of Thessaloniki,2226.86
87,University of Huddersfield,2205.56
88,Università di Pisa,2150.73
89,Oakland University,2136.0
90,Széchenyi István University,2113.9700000000003
91,Texas A&M University,2102.0
92,University of Manitoba,2101.0
93,Universität Kassel,2099.0699999999997
94,North Carolina State University,2075.0
95,TU Delft,2065.5
96,Brown University,2064.3199999999997
97,Osaka University,2060.26
98,Carleton University,2057.0
99,California State University Northridge,2004.0
100,San José State University,1999.0
101,University of Minnesota Twin Cities,1977.03
102,University of Melbourne,1973.6
103,Centro Universitário da FEI,1973.25
104,University of British Columbia - Vancouver,1959.0
105,Clemson University,1945.0
106,Michigan Technological University,1932.48
107,Kyoto University,1907.0
108,California State Polytechnic University - San Luis Obispo,1899.7
109,University of Maryland,1889.0
