Rank,University,#,Points
166,University of Maryland,21,53.84571428571429
167,Luleå University of Technology,5,53.82000000000001
168,Liverpool John Moores University,11,53.801818181818184
169,University of Alberta,24,53.80166666666668
170,Dwarkadas. J. Sanghvi College of Engineering,7,53.77428571428571
171,Western Washington University,18,53.74388888888889
172,United States Naval Academy,20,53.713499999999996
173,University of Alabama,15,53.647333333333336
174,Kanagawa Institute of Technology,15,53.638000000000005
175,Sinhgad Academy Of Engineering,1,53.55
176,The University of Texas at Dallas,3,53.53333333333334
177,University of British Columbia - Vancouver,23,53.46652173913043
178,University of Surrey,7,53.442857142857136
179,Clemson University,26,53.42346153846154
180,University of Edinburgh,6,53.366666666666674
181,Marche Polytechnic University,11,53.34909090909091
182,University of Applied Sciences Ravensburg-Weingarten,32,53.34875
183,Deakin University,11,53.33363636363637
184,École Centrale de Lyon,12,53.2775
185,Kookmin University,16,53.25
186,University of Queensland,18,53.1888888888889
187,Purdue University - West Lafayette,29,53.11620689655173
188,South Dakota School of Mines and Technology,23,53.07130434782607
189,Northwestern University,13,53.03076923076923
190,University of New South Wales - Australian Defence Force Academy,14,52.970000000000006
191,Western Sydney University,2,52.9
192,Friedrich-Alexander-Universität Erlangen-Nürnberg,39,52.88948717948718
193,University of Birmingham,34,52.869705882352946
194,Fachhochschule Kiel,12,52.74000000000001
195,Pimpri Chinchwad College Of Engineering,1,52.71
196,Rheinisch-Westfälische Technische Hochschule Aachen,20,52.659499999999994
197,NED University of Engineering and Technology,3,52.64333333333334
198,Edith Cowan University,12,52.56666666666666
199,KTH Royal Institute of Technology,10,52.498000000000005
200,Rose-Hulman Institute of Technology,12,52.43333333333333
201,Fachhochschule Osnabrück,5,52.422000000000004
202,Centro Universitário Facens,19,52.36052631578947
203,Tallinn TU UAS,10,52.339999999999996
204,Gunma University,2,52.265
205,Technological University Dublin,6,52.23333333333334
206,The National Institute of Engineering Mysore,3,52.173333333333325
207,Escola Politécnica da Universidade de São Paulo,9,52.166666666666664
208,University of Leeds,27,52.11777777777778
209,Lokmanya Tilak College of Engineering,1,52.06
210,Grand Valley State University,5,52.040000000000006
211,Symbiosis Institute of Technology,2,52.0
212,Haldia Institute of Technology,2,51.96
213,University of Virginia,1,51.8
214,SRM Institute of Science and Technology NCR Campus,2,51.715
215,California State Polytechnic University Pomona,31,51.708709677419364
216,École Polytechnique de Montréal,30,51.672000000000004
217,University of Strathclyde,29,51.638620689655184
218,National University of Sciences and Technology - Karachi,5,51.584
219,Newcastle University,3,51.56333333333333
220,University of Idaho,7,51.545714285714276
221,University of Adelaide,17,51.544117647058826
222,Manipal Academy of Higher Education,12,51.44166666666667
223,Australian National University,6,51.43
224,Kettering University,33,51.42636363636364
225,Politecnico di Torino,19,51.39526315789474
226,Loughborough University,35,51.38657142857143
227,Deggendorf Institute of Technology,4,51.38
228,Ostfalia University of Applied Sciences,13,51.33076923076923
229,San José State University,21,51.2904761904762
230,University of Zagreb,8,51.28375
231,Università degli Studi di Roma La Sapienza,21,51.209523809523816
232,VŠB - Technical University of Ostrava,11,51.20363636363636
233,BITS Pilani KK Birla Goa Campus,2,51.19499999999999
234,University of Wales Trinity Saint David,10,51.167
235,Rutgers The State University of New Jersey,32,51.05687499999999
236,Tongji University,12,51.037499999999994
237,Michigan Technological University,23,51.03478260869566
238,University of Belgrade (Универзитет у Београду),17,51.02823529411765
239,Meijo University,17,51.025294117647064
240,University of Warwick,16,51.018125
241,University of New South Wales,20,51.0175
242,Universidade Federal de Minas Gerais,7,51.01571428571428
243,Lawrence Technological University,30,50.98766666666668
244,Universidade Federal de São João del Rei,5,50.956
245,California State University Chico,7,50.94285714285714
246,Technische Universität Darmstadt,17,50.919999999999995
247,Ryerson University,27,50.89
248,University of Malaga,5,50.85
249,Universidade Estadual do Oeste do Paraná,1,50.8
250,Pennsylvania State University,27,50.79518518518518
251,University of Minnesota Twin Cities,22,50.72318181818182
252,Fachhochschule Coburg,48,50.69104166666667
253,University of Waikato,10,50.617000000000004
254,Swansea University,17,50.577058823529406
255,Cooper Union,13,50.4523076923077
256,University of West Bohemia,10,50.438
257,Shizuoka University,16,50.37875
258,National Taipei University of Technology,3,50.36333333333334
259,Technische Hochschule Köln,5,50.342
260,Mississippi State University,13,50.33692307692308
261,Gadjah Mada University,8,50.33125
262,Università degli Studi di Ferrara,3,50.25
263,Ulm University of Applied Sciences,26,50.24846153846154
264,Queen's University Belfast,15,50.228
265,Vishwakarma Institute of Technology,2,50.215
266,University of Colorado at Boulder,16,50.205625
267,Bangalore Institute of Technology,2,50.195
268,Osaka University,17,50.14117647058823
269,VIT University - Chennai,6,50.074999999999996
270,California State Polytechnic University - San Luis Obispo,21,49.984285714285704
271,California State University Los Angeles,6,49.96666666666667
272,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,9,49.778888888888886
273,University of Southern California,17,49.72529411764706
274,Villanova University,12,49.67499999999999
275,McGill University,26,49.60115384615384
276,Penn State Harrisburg,4,49.574999999999996
277,University of South Florida,21,49.57
278,Hochschule Darmstadt UAS,31,49.5641935483871
279,Université Laval,19,49.52736842105263
280,Technische Hochschule Mittelhessen,16,49.4375
281,Chiba University,15,49.414
282,University of Patras,6,49.4
283,University of Nebraska–Lincoln,15,49.36000000000001
284,University of Wyoming,4,49.36
285,University of Toledo,39,49.312820512820515
286,Duke University,24,49.30833333333334
287,Technische Hochschule Lübeck,6,49.245000000000005
288,Togliatti State University,4,49.1875
289,University of Calgary,21,49.17857142857143
290,UAS Würzburg-Schweinfurt,20,49.1785
291,Ibaraki University,14,49.154999999999994
292,University College Dublin,4,49.087500000000006
293,Ramaiah Institute of Technology,5,49.044
294,Centro Federal de Educação Tecnológica de Minas Gerais,13,49.03615384615384
295,Chungbuk National University,2,48.82
296,University of Pittsburgh,34,48.767352941176476
297,University of Ulsan,3,48.76666666666667
298,University Putra Malaysia,1,48.75
299,Universitas Negeri Yogyakarta,5,48.714
300,Wayne State University,21,48.674285714285716
301,Karlstad University,12,48.6625
302,Hochschule Niederrhein,17,48.65529411764706
303,ETH Zürich,8,48.6225
304,Indian Institute of Technology Madras,9,48.577777777777776
305,Dalhousie University,11,48.55272727272727
306,Berlin School of Economics,3,48.53666666666666
307,Hochschule Pforzheim,15,48.469333333333324
308,LeTourneau University,6,48.44833333333333
309,Universidad Nacional Autónoma de México,12,48.379999999999995
310,Sinhgad College of Engineering Vadgaon,8,48.36875
311,University of Saskatchewan,19,48.344210526315784
312,Kasetsart University,5,48.318
313,Ben-Gurion University of the Negev,7,48.31571428571429
314,Worcester Polytechnic Institute,16,48.303749999999994
315,Universidade Federal de Santa Maria,10,48.2
316,University of Waterloo,33,48.18757575757576
317,AGH University of Science and Technology,17,48.10529411764706
318,Shanghai Jiao Tong University,1,48.1
319,Universidad Simón Bolívar,19,48.03526315789473
320,West Virginia University,15,47.95866666666666
321,Instituto Mauá de Tecnologia,11,47.91272727272727
322,Lund University,16,47.889375
323,University of Puerto Rico,10,47.879
324,National Institute of Technology - Rourkela,2,47.875
325,Hochschule für Technik und Wirtschaft Mittweida,10,47.872
326,Curtin University,15,47.85999999999999
327,California Baptist University,4,47.824999999999996
328,Oakland University,28,47.78785714285714
329,University of Ontario Institute of Technology,7,47.611428571428576
330,University of Ottawa,5,47.558
331,Cherepovets State University,1,47.55
332,University of Perugia,5,47.513999999999996
333,Beijing Institute of Technology,2,47.47
334,Frederick University,1,47.45
335,University of Connecticut,20,47.291
336,Università degli Studi di Napoli Federico II,7,47.268571428571434
337,University of Exeter,7,47.24285714285714
338,Tennessee Technological University,13,47.20538461538461
339,Delhi Technological University,10,47.193
340,University of Cambridge,18,47.16833333333333
341,Aligarh Muslim University,4,47.08500000000001
342,Okayama University,15,47.01133333333334
343,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),3,46.973333333333336
344,Queen Mary University of London,2,46.900000000000006
345,Minnesota State University Mankato,17,46.896470588235296
346,National Institute of Technology - Calicut,2,46.875
347,San Diego State University,16,46.75125
348,Colorado School of Mines,17,46.71941176470588
349,Universidade de Lisboa - Instituto Superior Técnico,5,46.70399999999999
350,Universiti Teknologi MARA,1,46.7
351,Hope College,5,46.699999999999996
352,University of Malta,6,46.69833333333333
353,Iowa State University,29,46.692413793103455
354,University of Louisville,12,46.63333333333333
355,Cape Peninsula University of Technology,2,46.55
356,University of Ljubljana,2,46.52
357,National Institute of Technology - Karnataka,3,46.49
358,University of Texas at Austin,21,46.43571428571429
359,TECNUN - University of Navarra,15,46.418
360,Nicholls State University,1,46.39
361,North Carolina State University,25,46.35759999999999
362,McMaster University,13,46.29692307692308
363,Hunan University,4,46.2525
364,Kanazawa Institute of Technology,14,46.250714285714274
365,Embry-Riddle Aeronautical University,5,46.226
366,Ferdowsi University of Mashad,1,46.21
367,Vidyavardhini's College of Engineering and Technology,2,46.05500000000001
368,Queensland University of Technology,10,45.94
369,Recinto Universitario de Mayagüez,3,45.76666666666667
370,Shibaura Institute of Technology,20,45.765499999999996
371,Kobe University,15,45.730000000000004
372,Louisiana State University,21,45.70476190476192
373,Università della Calabria,11,45.68
374,University of California Santa Barbara,2,45.629999999999995
375,HMR Institute of Technology & Management,1,45.62
376,Tokyo Metropolitan College of Industrial Technology,1,45.6
377,Rajarambapu Institute of Technology,2,45.575
378,University of Alabama at Birmingham,1,45.57
379,Case Western Reserve University,2,45.56
380,Madras Institute of Technology,1,45.54
381,California State University Sacramento,17,45.52058823529412
382,Florida Atlantic University,12,45.359166666666674
383,Technische Universität Dresden,6,45.335
384,Università degli Studi di Cagliari,4,45.325
385,Tel Aviv University,5,45.318
386,Saitama University,3,45.31
387,Aston University,18,45.277777777777786
388,The University of Michigan-Dearborn,25,45.046800000000005
389,Purdue University - Northwest,5,45.019999999999996
390,The University of Newcastle,14,45.01928571428571
391,Sheffield Hallam University,15,44.965333333333334
392,University of Houston,4,44.925
393,University of Hawaii at Manoa,7,44.91857142857143
394,Universidad Panamericana Sede México,6,44.91
395,National Institute of Technology - Kurukshetra,2,44.9
396,Flinders University,4,44.875
397,University of Kentucky,6,44.86666666666667
398,University of North Dakota,13,44.84846153846153
399,University of Southern Denmark,5,44.782
400,Northern Illinois University,17,44.77235294117647
401,Birla Institute of Science and Technology Pilani - Dubai,3,44.68
402,Slovak University of Technology in Bratislava,10,44.659000000000006
403,Nippon Institute of Technology,11,44.62909090909091
404,Nagoya Institute of Technology,17,44.60588235294118
405,University of Arizona,18,44.60555555555556
406,Poznan University of Technology,11,44.588181818181816
407,Oklahoma State University - Stillwater,17,44.57
408,University of Victoria,18,44.56333333333333
409,James Cook University,2,44.55
410,University of Portland,1,44.55
411,Sri Venkateswara College of Engineering,4,44.535
412,Tokyo City University,17,44.52823529411765
413,Nihon Automobile College,10,44.515
414,Massachusetts Institute of Technology,9,44.48
415,University of Central Florida,20,44.451499999999996
416,Nelson Mandela Metropolitan University,1,44.44
417,Binghamton University,3,44.39333333333334
418,Brown University,25,44.3716
419,Saarland University,15,44.360666666666674
420,University of California San Diego,14,44.301428571428566
421,University of Modena and Reggio Emilia,32,44.2884375
422,Birmingham City University,8,44.275
423,Staffordshire University,4,44.2
424,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,13,44.14230769230768
425,Università del Salento,10,44.086
426,Université du Québec à Trois-Rivières,23,44.07434782608696
427,University of Maribor,30,44.05499999999999
428,University of North Florida,9,44.03333333333333
429,Instituto Tecnológico de Chihuahua,16,44.00875
430,Moscow Polytechnic University,17,43.984117647058824
431,Central Michigan University,5,43.980000000000004
432,Utsunomiya University,17,43.94235294117647
433,Kansas State University,24,43.91166666666667
434,University of Georgia,2,43.9
435,Coventry University,19,43.89842105263158
436,Vanderbilt University,11,43.88727272727272
437,Yıldız Technical University,15,43.86866666666667
438,Lafayette College,7,43.868571428571435
439,Hacettepe University,4,43.864999999999995
440,Universität der Bundeswehr München,5,43.86
441,Nizhny Novgorod State Technical University,1,43.8
442,Lancaster  University,17,43.72941176470587
443,Iran University of Science and Technology - Arak,1,43.63
444,United States Air Force Academy,19,43.52
445,Politecnico di Milano,24,43.50625
446,Białystok University of Technology,25,43.489200000000004
447,RMD Sinhgad School of Engineering,1,43.47
448,University of Illinois at Chicago,16,43.46375
449,Montana State University - Bozeman,6,43.385
450,Lehigh University,21,43.37285714285714
451,Clarkson University,19,43.29789473684211
452,University of Burgundy - ISAT,26,43.28576923076923
453,Universitatea Transilvania din Braşov,23,43.253478260869564
454,University of North Texas,8,43.1625
455,Otto-von-Guericke-Universität Magdeburg,13,43.07461538461538
456,Colorado State University,17,42.96882352941176
457,University of Colorado Denver,7,42.957142857142856
458,M.H. Saboo Siddik College of Engineering,2,42.94
459,Hochschule RheinMain,16,42.8675
460,Università degli Studi di Parma,10,42.821
461,Universidad Central de Venezuela,10,42.724
462,Universidad de Vigo,13,42.69461538461538
463,Helwan University (‏جامعة حلوان),1,42.6
464,Wichita State University,12,42.535000000000004
465,Saraswati College of Engineering,1,42.53
466,Sepuluh Nopember Institute of Technology,6,42.42
467,University of Salford,3,42.333333333333336
468,Tokyo Denki University,28,42.30107142857143
469,Texas Tech University,10,42.263000000000005
470,University of Windsor,14,42.24714285714286
471,State University of New York at Buffalo,13,42.22769230769231
472,University of Cadiz,6,42.21
473,North Carolina Agricultural and Technical State University,3,42.13666666666666
474,University of South Australia,11,42.13272727272727
475,Kennesaw State University,18,42.11666666666667
476,Keio University,13,42.02307692307693
477,Escola Politècnica Superior d'Enginyeria de Manresa,10,41.93
478,Université de Sherbrooke,19,41.926842105263155
479,Hochschule Mannheim,10,41.923
480,Pellissippi State Community College,2,41.9
481,University of Split,5,41.898
482,Western Michigan University,15,41.84133333333334
483,Carnegie Mellon University,11,41.83909090909091
484,Vishwakarma Institute of Information Technology,4,41.824999999999996
485,Waseda University,11,41.81818181818182
486,Thapar Institute of Engineering and Technology,12,41.73166666666666
487,Birla Institute of Technology Mesra,4,41.705
488,Kyoto Institute of Technology,13,41.66384615384615
489,Colorado Mesa University,6,41.65
490,Acharya Institute of Technology,1,41.54
491,Indiana University – Purdue University Indianapolis,4,41.525000000000006
492,Galgotias University,3,41.51
493,Rajendra Mane College of Engineering and Technology,2,41.47
494,Bradley University,22,41.37954545454545
495,Lovely Professional University,2,41.35
496,College of Science and Technology Nihon University,17,41.32764705882352
497,Universidade Federal do Rio de Janeiro,12,41.27
498,Chulalongkorn University,2,41.25
499,Hokkaido Automotive Engineering College,1,41.25
500,University of New Hampshire,16,41.196875000000006
501,Ruhr-Universität Bochum,18,41.14500000000001
502,Escola Universitària Salesiana de Sarrià (UAB),5,41.092
503,Columbia University,16,41.053749999999994
504,Pittsburg State University,4,41.05
505,Doshisha University,16,40.971875
506,PSG College of Technology,4,40.955
507,University of Manchester,11,40.79454545454546
508,Universidade Federal do Paraná,2,40.760000000000005
509,Università degli Studi di Catania,2,40.754999999999995
510,Università degli Studi di Roma Tor Vergata,17,40.66705882352941
511,Aalborg University,13,40.598461538461535
512,Universidad Iberoamericana,2,40.39
513,Universidad Francisco de Vitoria,3,40.31666666666667
514,Kyushu Institute of Technology,15,40.30733333333333
515,Kinki University,16,40.296875
516,Warsaw University of Technology,13,40.24769230769231
517,Kumoh National Institute of Technology,10,40.241
518,Hochschule Heilbronn,17,40.21529411764706
519,Universidade Federal do Rio Grande do Sul,6,40.141666666666666
520,De Montfort University,7,40.12857142857143
521,Universidad Europea de Madrid,19,40.05157894736842
522,Fachhochschule Hannover,18,40.031666666666666
523,Kokushikan University,20,40.012
524,PES Institute of Technology,2,40.0
525,University College London,7,39.962857142857146
526,University of Guelph,16,39.949375
527,Università degli Studi della Tuscia,10,39.937
528,York College of Pennsylvania,13,39.92307692307692
529,Fr Conceicao Rodrigues College of Engineering,3,39.916666666666664
530,Silesian University of Technology,6,39.906666666666666
531,Amrutvahini College Of Engineering Sangamner,1,39.87
532,Ecole Nationale d'Ingénieurs de Metz,20,39.87
533,Toyohashi University of Technology,12,39.67416666666667
534,Cairo University,6,39.54666666666667
535,Maejo University,1,39.47
536,Chaitanya Bharathi Institute of Technology,2,39.315
537,Arizona State University,11,39.236363636363635
538,University of South Carolina,2,39.205
539,Hokkaido University,12,39.160833333333336
540,University of Wisconsin-Platteville,14,39.02357142857143
541,Technische Hochschule Ostwestfalen-Lippe,15,38.98733333333333
542,University of Regina,3,38.96333333333333
543,University of Delhi,3,38.943333333333335
544,Niigata University,11,38.8609090909091
545,Universidad del Zulia,3,38.71666666666666
546,University of North Carolina at Charlotte,17,38.69764705882353
547,Tokyo University of Agriculture and Technology,14,38.62285714285714
548,Indian Institute of Technology Roorkee,1,38.6
549,Memorial University of Newfoundland,4,38.5875
550,Cedarville University,7,38.57571428571429
551,University of Ulster,15,38.526666666666664
552,Washington University in St. Louis,15,38.500666666666675
553,University of Southern Queensland,5,38.495999999999995
554,TAMK University of Applied Sciences,22,38.41772727272727
555,Concordia University,18,38.39388888888889
556,Lakehead University,12,38.34166666666667
557,King Mongkut's Institute of Technology Ladkrabang,7,38.255714285714284
558,University of Delaware,16,38.254374999999996
559,Polytechnic Institute of Leiria,5,38.222
560,FAMU-FSU College of Engineering,6,38.163333333333334
561,University of Agder,2,38.1
562,D.Y. Patil School of Engineering Academy Ambi,2,38.07
563,University of British Columbia - Okanagan,5,38.04
564,Technische Universität Kaiserslautern,9,37.99111111111111
565,Linköping University,9,37.97555555555555
566,John von Neumann University,10,37.915
567,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,8,37.885
568,Universidad Rey Juan Carlos,7,37.85285714285715
569,Shizuoka Institute of Science and Technology,14,37.85000000000001
570,Universidad Nacional Experimental Politécnica,3,37.85
571,Harbin Institute of Technology at Weihai,7,37.80857142857143
572,University of the Basque Country,6,37.751666666666665
573,University of California Irvine,16,37.738125
574,Ural State University of Railway Transport,8,37.667500000000004
575,Osaka City University,10,37.505
576,Ajou University,1,37.5
577,Universidade Federal do Ceará,1,37.5
578,University of Indonesia,1,37.5
579,South Dakota State University,18,37.46222222222222
580,University Carlos III of Madrid,11,37.399090909090916
581,Cégep du Vieux Montréal,8,37.37125
582,University of Rijeka,10,37.37
583,Amrita School of Engineering Coimbatore,3,37.349999999999994
584,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,1,37.3
585,University of Technology Sydney,11,37.16181818181818
586,Seikei University,11,37.14090909090909
587,Honda Technical College Kansai,22,37.00136363636364
588,Universidad Metropolitana,7,36.952857142857134
589,Tokyo University of Science,15,36.948
590,Tokyo Metropolitan University,4,36.8125
591,Politecnico di Bari,10,36.763999999999996
592,University of Portsmouth,15,36.664666666666676
593,Universidade Estadual Paulista - Guaratinguetá,9,36.628888888888895
594,Hochschule Offenburg,5,36.604
595,California State University Fullerton,11,36.59090909090909
596,University of Yamanashi,13,36.58615384615385
597,Tokai University,20,36.54600000000001
598,Indira Gandhi Delhi Technical University for Women,2,36.545
599,Old Dominion University,13,36.528461538461535
600,Oregon Institute of Technology,9,36.34444444444445
601,University Institute of Technology RGPV Bhopal,1,36.33
602,Sebelas Maret University,2,36.325
603,Drexel University,20,36.3145
604,Southern Methodist University,3,36.300000000000004
605,Universidade Federal de Viçosa,1,36.3
606,Gifu University,14,36.29571428571428
607,Université du Québec à Chicoutimi,18,36.27
608,University of Fukui,14,36.26571428571428
609,Loyola Marymount University,3,36.199999999999996
610,Bauman Moscow State Technical University,10,36.172000000000004
611,University of Maine,2,36.1
612,Stevens Institute of Technology,9,36.03333333333333
613,Instituto Superior de Engenharia de Lisboa,1,36.0
614,Universidade Paulista,11,35.960909090909084
615,Georgia Southern University,13,35.92
616,Fachhochschule Aachen,23,35.89086956521739
617,The University of Kitakyushu,5,35.827999999999996
618,Milwaukee School of Engineering,9,35.80666666666667
619,Victoria University Australia,5,35.739999999999995
620,Peoples' Friendship University of Russia,8,35.46125
621,Birla Institute of Technology & Science  Pilani,5,35.416000000000004
622,Monroe County Community College,9,35.345555555555556
623,Odessa Polytechnic National State University,7,35.247142857142855
624,Korea University of Technology and Education,3,35.24
625,Instituto Superior de Engenharia de Coimbra,1,35.2
626,University of Texas at San Antonio,15,35.168
627,Hanyang University,1,35.15
628,King Mongkut's University of Technology Thonburi,8,35.114999999999995
629,Osaka Institute of Technology,11,35.06727272727273
630,University of Evansville,13,35.00307692307692
