Rank,University,Points
1,Universität Stuttgart,4076.4699999999993
2,Technische Universität Graz,4055.2400000000002
3,Fachhochschule Joanneum Graz,3077.8399999999997
4,Rochester Institute of Technology,2777.2599999999998
5,Fachhochschule Coburg,2772.1000000000004
6,Hochschule Esslingen,2599.78
7,University of Michigan - Ann Arbor,2586.63
8,Karlsruhe Institute of Technology,2449.8
9,The University of Akron,2422.3
10,Missouri University of Science and Technology,2340.89
11,Technical University of Munich,2284.4
12,Czech Technical University in Prague,2267.79
13,University of Illinois at Urbana-Champaign,2186.96
14,GFR DHBW Ravensburg & Oregon State University,2121.57
15,Auburn University,2039.54
16,École de Technologie Superieure,1969.5100000000002
17,Hochschule für Angewandte Wissenschaften Hamburg,1956.63
18,Michigan State University,1927.2
19,University of Kansas,1854.29
20,University of Wisconsin-Madison,1743.2899999999997
21,Hochschule Karlsruhe - Technik und Wirtschaft,1741.21
22,The Ohio State University,1739.47
23,Oxford Brookes University,1739.0300000000002
24,University of Missouri,1713.1000000000001
25,Friedrich-Alexander-Universität Erlangen-Nürnberg,1678.4699999999998
26,Fachhochschule München,1641.02
27,Cornell University,1639.73
28,University Of Hertfordshire,1624.4
29,University of Applied Sciences Ravensburg-Weingarten,1600.46
30,Wroclaw University of Technology,1590.7099999999998
31,University of Pittsburgh,1558.4199999999998
32,University of Waterloo,1556.6799999999998
33,University of Washington,1556.2600000000004
34,University of Bath,1554.71
35,California State Polytechnic University Pomona,1551.88
36,Ostbayerische Technische Hochschule Regensburg,1548.1299999999999
37,University of Toronto,1533.36
38,University of Modena and Reggio Emilia,1529.6
39,Università degli studi di Padova,1521.04
40,University of Texas at Arlington,1499.4099999999999
41,Alma Mater Studiorum - Università di Bologna,1485.4499999999998
42,Monash University,1480.56
43,Fachhochschule Stralsund,1477.1599999999999
44,North Carolina State University,1456.8700000000001
45,University of Toledo,1448.56
46,Universität Paderborn,1447.8400000000001
47,Brno University of Technology,1445.16
48,Loughborough University,1397.0099999999998
49,University of Florida,1396.5400000000002
50,Rensselaer Polytechnic Institute,1393.63
51,University of Cincinnati,1391.3
52,Helsinki Metropolia University of Applied Sciences,1363.8400000000001
53,Virginia Polytechnic Institute and State University,1339.2300000000002
54,Pennsylvania State University,1335.5700000000002
55,San José State University,1315.5
56,Western University,1294.1799999999998
57,Sophia University,1281.17
58,Fachhochschule Konstanz,1261.1599999999999
59,Białystok University of Technology,1238.56
60,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1224.5900000000001
61,Universitat Politécnica de Valéncia,1220.3200000000002
62,Purdue University - West Lafayette,1199.8400000000001
63,Rutgers The State University of New Jersey,1197.51
64,Clemson University,1179.1499999999999
65,UAS Kempten,1175.08
66,Aristotle University of Thessaloniki,1159.4099999999999
67,Texas A&M University,1156.2199999999998
68,University of Wollongong,1152.9199999999998
69,Chalmers University of Technology,1145.36
70,California State University Northridge,1143.6699999999998
71,University of Oklahoma,1141.8600000000001
72,Georgia Institute of Technology,1130.33
73,École Polytechnique de Montréal,1130.0299999999997
74,Saginaw Valley State University,1100.36
75,University of Maribor,1080.7800000000002
76,University of Birmingham,1078.37
77,Oakland University,1068.75
78,Technische Universität Berlin,1067.8999999999999
79,Lawrence Technological University,1061.87
80,RMIT University,1040.76
81,Centro Universitário da FEI,994.3599999999999
82,University of Maryland,986.4099999999999
83,University of Western Australia,981.3799999999999
84,University of Minnesota Twin Cities,971.9000000000001
85,Kookmin University,966.75
86,Kettering University,958.16
87,University of New South Wales,945.98
88,Brown University,939.68
89,Osaka University,937.7
90,Centro Universitário Facens,932.3199999999999
91,Cardiff University Wales,927.1399999999999
92,Politecnico di Milano,917.23
93,Hochschule Darmstadt UAS,915.5799999999999
94,Shibaura Institute of Technology,907.19
95,University of Queensland,899.91
96,Queen's University,897.81
97,Technische Hochschule Mittelhessen,880.33
98,Yokohama National University,875.4200000000001
99,UAS Würzburg-Schweinfurt,873.84
100,Università di Pisa,862.56
101,University of British Columbia - Vancouver,861.2300000000001
102,Universität Kassel,855.98
103,Politecnico di Torino,847.87
104,Michigan Technological University,847.76
105,Utsunomiya University,845.58
106,University of Burgundy - ISAT,841.39
107,Tokai University,832.11
108,Carleton University,813.0999999999999
109,Louisiana State University,809.66
110,National University of Singapore,802.1600000000001
111,University of New Mexico,801.0600000000001
112,TU Delft,797.22
113,Chiba University,794.3800000000001
