Rank,University,Lowest Place,#
1,Kookmin University,1st,1
2,Kumoh National Institute of Technology,2nd,1
3,Yeungnam University College,5th,2
4,Chungbuk National University,9th,1
5,Korea University of Technology and Education,17th,1
6,University of Ulsan,19th,1
7,Kunsan National University,30th,1
8,Hoseo University,41st,1
9,Hanyang University,54th,1
10,Ajou University,77th,1
11,Seoul National University of Science and Technology,103rd,1
