Rank,University,Lowest Place,#
1,Yeungnam University College,5th,1
2,Kookmin University,8th,1
3,Kumoh National Institute of Technology,12th,1
4,University of Ulsan,13th,1
5,Korea University of Technology and Education,33rd,1
6,Chungbuk National University,40th,1
7,Ajou University,44th,1
8,Hoseo University,44th,1
9,Hanyang University,49th,1
10,Kunsan National University,53rd,1
11,Seoul National University of Science and Technology,N/A,0
