Rank,University,Points
1,Kookmin University,1280.7
2,Yeungnam University College,1221.18
3,Kumoh National Institute of Technology,683.55
4,University of Ulsan,170.03
5,Chungbuk National University,164.63
6,Hoseo University,135.81
7,Kunsan National University,54.87
8,Seoul National University of Science and Technology,19.2
9,Hanyang University,16.36
10,Korea University of Technology and Education,13.77
11,Ajou University,-100.0
