Rank,University,Lowest Place,#
1,Kookmin University,3rd,1
2,Kumoh National Institute of Technology,11th,1
3,Yeungnam University College,12th,1
4,Hanyang University,14th,1
5,University of Ulsan,15th,1
6,Hoseo University,20th,1
7,Kunsan National University,23rd,1
8,Korea University of Technology and Education,26th,1
9,Chungbuk National University,33rd,1
10,Ajou University,N/A,0
11,Seoul National University of Science and Technology,N/A,0
