Rank,University,Points
1,Kookmin University,1222.54
2,Kumoh National Institute of Technology,329.56
3,Yeungnam University College,266.65
4,Korea University of Technology and Education,167.64
5,Hoseo University,96.21
6,Ajou University,84.61
7,Hanyang University,82.0
8,Seoul National University of Science and Technology,55.6
9,Chungbuk National University,50.5
10,University of Ulsan,46.54
11,Kunsan National University,7.5
