Rank,University,Points
1,Kookmin University,8395
2,Yeungnam University College,4268
3,Kumoh National Institute of Technology,3054
4,University of Ulsan,1087
5,Korea University of Technology and Education,894
6,Chungbuk National University,781
7,Hoseo University,584
8,Hanyang University,328
9,Kunsan National University,252
10,Ajou University,99
11,Seoul National University of Science and Technology,75
