Rank,University,Lowest Place,#
1,University of Ulsan,7th,1
2,Kookmin University,11th,2
3,Yeungnam University College,17th,1
4,Korea University of Technology and Education,25th,1
5,Kumoh National Institute of Technology,26th,1
6,Chungbuk National University,27th,1
7,Ajou University,30th,1
8,Kunsan National University,39th,1
9,Hoseo University,55th,1
10,Hanyang University,58th,1
11,Seoul National University of Science and Technology,90th,1
