Rank,University,Points
1,Kookmin University,852.0
2,Yeungnam University College,733.39
3,Kumoh National Institute of Technology,402.41
4,University of Ulsan,146.3
5,Korea University of Technology and Education,105.72
6,Chungbuk National University,97.64
7,Hoseo University,59.24
8,Kunsan National University,42.32
9,Ajou University,37.5
10,Hanyang University,35.15
11,Seoul National University of Science and Technology,31.9
