Rank,University,Lowest Place,#
1,Kookmin University,3rd,1
2,Yeungnam University College,9th,1
3,Kumoh National Institute of Technology,12th,1
4,University of Ulsan,12th,1
5,Hoseo University,17th,1
6,Korea University of Technology and Education,20th,1
7,Kunsan National University,27th,1
8,Chungbuk National University,35th,1
9,Hanyang University,41st,1
10,Ajou University,N/A,0
11,Seoul National University of Science and Technology,N/A,0
