Rank,University,Points
1,ETH Zürich,3129.16
2,Universität Stuttgart,3013.39
3,Karlsruhe Institute of Technology,2637.23
4,Technische Universität Dresden,2550.01
5,TU Delft,2442.18
6,Technical University of Munich,2427.17
7,Fachhochschule München,2390.51
8,Technische Universität Darmstadt,2138.24
9,Westsächsische Hochschule Zwickau,2073.67
10,Tallinn TU UAS,1959.25
11,Duale Hochschule Baden-Württemberg Stuttgart,1935.3
12,Rheinisch-Westfälische Technische Hochschule Aachen,1810.1
13,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,1779.01
14,Technische Universiteit Eindhoven,1778.65
15,Universidade de Lisboa - Instituto Superior Técnico,1731.93
16,GFR DHBW Ravensburg & Oregon State University,1722.33
17,Technische Universität Wien,1695.85
18,Leibniz Universität Hannover,1687.85
19,Technische Universität Bergakademie Freiberg,1684.94
20,Czech Technical University in Prague,1674.85
21,Technische Universität Hamburg,1656.96
22,KU Leuven - Group T Campus,1607.67
23,Deggendorf Institute of Technology,1602.1
24,Norwegian University of Science and Technology,1569.3
25,Fachhochschule Kiel,1548.89
26,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1528.09
27,Hochschule Bonn-Rhein-Sieg,1496.96
28,University of the Basque Country,1462.97
29,Hochschule Esslingen,1372.88
30,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),1367.9
31,Politecnico di Torino,1335.15
32,Universität Bayreuth,1329.0
33,Fachhochschule für Wirtschaft und Technik,1272.1
34,Technische Hochschule Ingolstadt,1157.06
35,Budapest University of Technology and Economics,1149.13
36,Ostfalia University of Applied Sciences,1108.78
37,Technische Universität Berlin,1045.44
38,Technische Hochschule Augsburg,1036.38
39,Helsinki Metropolia University of Applied Sciences,1033.9
40,Technische Universität Graz,1030.37
41,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,1016.62
42,Georg-Simon-Ohm-Hochschule Nürnberg,993.09
43,University of Seville,992.0
44,Hochschule RheinMain,978.37
45,Politecnico di Milano,973.45
46,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,957.47
47,Slovak University of Technology in Bratislava,944.81
48,TECNUN - University of Navarra,903.25
49,Hochschule Aalen - Technik und Wirtschaft,873.84
50,Ostbayerische Technische Hochschule Regensburg,855.12
51,Technische Hochschule Köln,838.02
52,Università degli studi di Padova,828.88
53,Fachhochschule Osnabrück,778.74
54,Universität Siegen,765.87
55,Università degli Studi di Roma La Sapienza,763.67
56,Aristotle University of Thessaloniki,761.53
57,Monash University,754.11
58,Bern University of Applied Sciences,738.3
59,Fachhochschule Joanneum Graz,730.7
60,University of Ljubljana,726.84
61,University of Bath,718.73
62,University of Southern Denmark,706.05
63,National Technical University of Athens,700.41
64,UAS Würzburg-Schweinfurt,694.44
65,École Polytechnique Fédérale de Lausanne,686.25
66,Chalmers University of Technology,668.87
67,University of Iceland,648.81
68,Universität Duisburg-Essen,648.41
69,Escola d'Enginyeria de Barcelona Est. EEBE,639.4
70,RMIT University,632.64
71,Technische Universität Braunschweig,619.7
72,Hochschule für Angewandte Wissenschaften Hof,615.19
73,Universidad Pontificia Comillas,610.33
74,Universität Paderborn,603.84
75,Fachhochschule Konstanz,594.65
76,Universität Bremen,584.26
77,Swinburne University of Technology,577.05
78,Duale Hochschule Baden-Württemberg - Mannheim,558.47
79,University of Patras,549.3
80,Brno University of Technology,539.91
81,Technische Universität Ilmenau,536.88
82,KTH Royal Institute of Technology,533.76
83,Università degli Studi di Trento,533.05
84,Leopold-Franzens-Universität Innsbruck,526.53
85,Indian Institute of Technology Bombay,511.52
86,University of Applied Sciences Ravensburg-Weingarten,507.13
87,Hochschule Pforzheim,493.91
88,Alma Mater Studiorum - Università di Bologna,491.6
89,Hochschule Mannheim,473.49
90,University of Nottingham,472.5
91,Oxford Brookes University,471.9
92,Universidad Politécnica de Madrid (UPM),471.82
93,Hochschule Darmstadt UAS,471.01
94,Universität Kassel,463.76
95,McGill University,457.7
96,Wroclaw University of Technology,452.78
97,Hochschule für Angewandte Wissenschaften Hamburg,439.29
98,University of Zagreb,437.63
99,Ulm University of Applied Sciences,435.5
100,Technische Universität Chemnitz,433.77
101,University of Washington,425.9
102,Université Laval,423.53
103,Hochschule Landshut,423.35
104,École Polytechnique de Montréal,420.4
105,University of Technology Sydney,414.47
106,University of Auckland,411.08
107,K. J. Somaiya College of Engineering,402.88
108,University of Queensland,402.47
109,Carnegie Mellon University,396.3
110,Technische Universität Clausthal,392.88
111,Ruhr-Universität Bochum,389.59
112,University of Stavanger,389.1
113,University Of Hertfordshire,389.05
114,University of Canterbury,386.73
115,Ghent University,379.27
116,University of Warwick,367.0
117,Tohoku University,365.75
118,Democritus University of Thrace,359.57
119,Università degli Studi di Parma,359.28
120,University of Wisconsin-Madison,353.4
121,École de Technologie Superieure,347.62
122,National Tsing Hua University,345.31
123,Nagoya University,342.81
124,Ben-Gurion University of the Negev,340.83
125,Shizuoka Institute of Science and Technology,335.21
126,California State Polytechnic University - San Luis Obispo,333.1
127,University of Pennsylvania,331.8
128,Purdue University - West Lafayette,328.2
129,University of Illinois at Urbana-Champaign,326.8
130,University of Manitoba,321.7
131,Zürcher Hochschule für Angewandte Wissenschaften,321.23
132,San José State University,314.4
133,UAS Kempten,309.51
134,University of Michigan - Ann Arbor,304.1
135,Massachusetts Institute of Technology,303.4
136,Friedrich-Alexander-Universität Erlangen-Nürnberg,302.81
137,Tongji University,301.97
138,Loughborough University,299.6
139,Moscow State Automobile & Road Technical University - MADI,297.09
140,University of Texas at Austin,293.1
141,Technische Universität Dortmund,291.82
142,Lund University,289.99
143,Indian Institute of Technology Delhi,288.29
144,Saarland University,283.8
145,Linköping University,281.3
146,University of Strathclyde,279.95
147,Università di Pisa,279.45
148,Pimpri Chinchwad College Of Engineering,278.8
149,University of Wollongong,276.77
150,Western University,273.0
151,Dwarkadas. J. Sanghvi College of Engineering,270.06
152,University of Adelaide,263.71
153,Hochschule Ruhr West - UAS,257.89
154,Hochschule Karlsruhe,256.9
155,Delhi Technological University,256.88
156,HES-SO Valais-Wallis,250.34
157,Toyota Technical College Nagoya,248.52
158,Georgia Institute of Technology,247.5
159,University of Melbourne,245.73
160,Queen's University Belfast,245.6
161,University of Toronto,245.0
