Rank,University,Lowest Place,#
261,Hochschule für Technik und Wirtschaft Mittweida,N/A,0
262,Hochschule Niederrhein,N/A,0
263,Illinois Institute of Technology,N/A,0
264,Imperial College London,N/A,0
265,Indian Institute of Technology Delhi,N/A,0
266,Indian Institute of Technology Kanpur,N/A,0
267,Indian Institute of Technology Madras,N/A,0
268,Indian Institute of Technology Roorkee,N/A,0
269,Instituto Superior de Engenharia de Lisboa,N/A,0
270,Islamic Azad University of Karaj,N/A,0
271,Istanbul Technical University,N/A,0
272,Jiangsu University,N/A,0
273,Kanagawa Institute of Technology,N/A,0
274,Karlstad University,N/A,0
275,King Mongkut's University of Technology Thonburi,N/A,0
276,Kingston University,N/A,0
277,Kookmin University,N/A,0
278,Kyushu Institute of Technology,N/A,0
279,Lancaster  University,N/A,0
280,Linköping University,N/A,0
281,Liverpool John Moores University,N/A,0
282,Loughborough University,N/A,0
283,Louisiana State University,N/A,0
284,Manchester Metropolitan University,N/A,0
285,McMaster University,N/A,0
286,MIT World Peace University,N/A,0
287,Moscow State Automobile & Road Technical University - MADI,N/A,0
288,Moscow State Automobile & Road Technical University - MADI,N/A,0
289,Nanjing Agricultural University,N/A,0
290,Nanjing University of Aeronautics and Astronautics,N/A,0
291,Nanyang Technological University,N/A,0
292,National Cheng Kung University,N/A,0
293,National Institute of Technology - Karnataka,N/A,0
294,National Taiwan University of Science and Technology,N/A,0
295,National Taiwan University,N/A,0
296,National University of Sciences and Technology - Karachi,N/A,0
297,National Yang Ming Chiao Tung University,N/A,0
298,Newcastle University,N/A,0
299,Niigata Institute of Technology,N/A,0
300,Ningbo University,N/A,0
301,North Carolina State University,N/A,0
302,Northwestern Polytechnical University,N/A,0
303,Northwestern University,N/A,0
304,Olin College of Engineering,N/A,0
305,Pakistan Institute of Engineering & Applied Sciences,N/A,0
306,Pakistan Institute of Engineering & Applied Sciences,N/A,0
307,Pillai College Of Engineering,N/A,0
308,Portland State University,N/A,0
309,Poznan University of Technology,N/A,0
310,PSG Institute of Technology and Applied Research,N/A,0
311,R.V.College of Engineering,N/A,0
312,Rajiv Gandhi Institute of Technology - Kottayam,N/A,0
313,Rajiv Gandhi Institute of Technology - Mumbai,N/A,0
314,Rajshahi University of Engineering & Technology,N/A,0
315,Rajshahi University of Engineering & Technology,N/A,0
316,Ramaiah Institute of Technology,N/A,0
317,Rensselaer Polytechnic Institute,N/A,0
318,Rhein-Waal University of Applied Sciences,N/A,0
319,Rutgers The State University of New Jersey,N/A,0
320,Rutgers The State University of New Jersey,N/A,0
321,Ryerson University,N/A,0
322,Salesian University School of Sarrià - EUSS,N/A,0
323,San Diego State University,N/A,0
324,Sardar Patel College of Engineering Mumbai,N/A,0
325,Sardar Patel College of Engineering Mumbai,N/A,0
326,Seikei University,N/A,0
327,Sepuluh Nopember Institute of Technology,N/A,0
328,Shangdong Jiaotong University,N/A,0
329,Shanghai University of Engineering Science,N/A,0
330,Shizuoka Professional College of Automobile Technology,N/A,0
331,Silesian University of Technology,N/A,0
332,Smt. Kashibai Navale College of Engineering,N/A,0
333,South China Agricultural University,N/A,0
334,SRM Institute of Science and Technology - Kattankulathur,N/A,0
335,St. Vincent Pallotti College of Engineering and Technology,N/A,0
336,Taiyuan University of Technology,N/A,0
337,Technical University of Cluj-Napoca,N/A,0
338,Technical University of Denmark,N/A,0
339,Technion - Israel Institute of Technology,N/A,0
340,Technische Hochschule Ostwestfalen-Lippe,N/A,0
341,Texas A&M University at Qatar,N/A,0
342,Texas A&M University at Qatar,N/A,0
343,Thakur College of Engineering and Technology,N/A,0
344,The Hague University of Applied Sciences,N/A,0
345,The Hong Kong Polytechnic University,N/A,0
346,The University of Hong Kong,N/A,0
347,The University of Michigan-Dearborn,N/A,0
348,Tokyo University of Technology,N/A,0
349,Toronto Metropolitan University,N/A,0
350,Universidad de Castilla-La Mancha,N/A,0
351,Universidad de Oviedo,N/A,0
352,Universidad Nacional Autónoma de México,N/A,0
353,Universidad Politecnica Salesiana,N/A,0
354,Universidad Politécnica de Cartagena,N/A,0
355,Universidad Politécnica de Madrid (UPM),N/A,0
356,Universidad Pompeu Fabra - TecnoCampus,N/A,0
357,Universidad Pontificia Comillas,N/A,0
358,University College Dublin,N/A,0
359,University of Alcalá,N/A,0
360,University of Belgrade,N/A,0
361,University of Birmingham,N/A,0
362,University of Bristol,N/A,0
363,University of Burgundy - ISAT,N/A,0
364,University of Calgary,N/A,0
365,University of California - Santa Cruz,N/A,0
366,University of California Berkeley,N/A,0
367,University of California Irvine,N/A,0
368,University of California Los Angeles,N/A,0
369,University of California Riverside,N/A,0
370,University of California Santa Barbara,N/A,0
371,University of California Berkeley,N/A,0
372,University of California Los Angeles,N/A,0
373,University of California Riverside,N/A,0
374,University of Cincinnati,N/A,0
375,University of Colorado - Colorado Springs,N/A,0
376,University of Florida,N/A,0
377,University of Fukui,N/A,0
378,University of Glasgow,N/A,0
379,University of Guelph,N/A,0
380,University of Huddersfield,N/A,0
381,University of Iowa,N/A,0
382,University of Kansas,N/A,0
383,University of Kocaeli,N/A,0
384,University of La Laguna,N/A,0
385,University of Leicester,N/A,0
386,University of Liverpool,N/A,0
387,University of Malaga,N/A,0
388,University of Malta,N/A,0
389,University of Maryland,N/A,0
390,University of Miskolc,N/A,0
391,University of Moratuwa,N/A,0
392,University of Nevada - Reno,N/A,0
393,University of New Mexico,N/A,0
394,University of New South Wales - Australian Defence Force Academy,N/A,0
395,University of North Carolina at Asheville,N/A,0
396,University of North Carolina at Charlotte,N/A,0
397,University of Nottingham Ningbo China,N/A,0
398,University of Nottingham,N/A,0
399,University of Ontario Institute of Technology,N/A,0
400,University of Oxford,N/A,0
401,University of Southampton,N/A,0
402,University of Southern California,N/A,0
403,University of Stavanger,N/A,0
404,University of Sussex,N/A,0
405,University of Texas at San Antonio,N/A,0
406,University of Twente,N/A,0
407,University of Utah,N/A,0
408,University of Victoria,N/A,0
409,University of Virginia,N/A,0
410,University of Waterloo,N/A,0
411,University of West Attica,N/A,0
412,University of West Bohemia,N/A,0
413,University of Western Macedonia,N/A,0
414,University of Windsor,N/A,0
415,University of York,N/A,0
416,Università degli Studi di Cassino e del Lazio Meridionale,N/A,0
417,Università degli Studi di Napoli Federico II,N/A,0
418,Università degli studi di Trieste,N/A,0
419,Università della Calabria,N/A,0
420,Universität der Bundeswehr München,N/A,0
421,Vidyavardhini's College of Engineering and Technology,N/A,0
422,Vishwakarma Institute of Technology,N/A,0
423,VIT University - Chennai,N/A,0
424,VIT University - Vellore,N/A,0
425,Vitoria-University of the Basque Country,N/A,0
426,Vrije Universiteit Brussel,N/A,0
427,Western Michigan University,N/A,0
428,Western Washington University,N/A,0
429,Wuhan Vocational College of Software and Engineering,N/A,0
430,Xi'an Vocational University Of Automobile,N/A,0
431,Yancheng Institute of Technology,N/A,0
432,Zhejiang University of Water Resources and Electric Power,N/A,0
