Rank,University,Points
1,ETH Zürich,8945.82
2,Universität Stuttgart,7631.32
3,Karlsruhe Institute of Technology,5738.59
4,Westsächsische Hochschule Zwickau,5627.09
5,Tallinn TU UAS,5348.35
6,TU Delft,5225.34
7,Technical University of Munich,4467.04
8,Duale Hochschule Baden-Württemberg Stuttgart,4288.89
9,Technische Universität Bergakademie Freiberg,3644.14
10,Czech Technical University in Prague,3143.66
11,Fachhochschule München,3139.06
12,GFR DHBW Ravensburg & Oregon State University,3115.75
13,Hochschule Esslingen,3049.91
14,Technische Universität Dresden,2847.6
15,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2781.15
16,Technische Universiteit Eindhoven,2620.07
17,Hochschule Bonn-Rhein-Sieg,2476.94
18,Rheinisch-Westfälische Technische Hochschule Aachen,2438.69
19,Budapest University of Technology and Economics,2418.99
20,Norwegian University of Science and Technology,2060.94
21,Monash University,1993.27
22,Technische Hochschule Ingolstadt,1805.23
23,Technische Universität Hamburg,1798.21
24,Fachhochschule Kiel,1660.86
25,Technische Universität Graz,1595.88
26,Brno University of Technology,1544.12
27,Politecnico di Torino,1543.15
28,Fachhochschule Joanneum Graz,1425.59
29,Deggendorf Institute of Technology,1391.12
30,University of Washington,1325.5
31,Universität Bayreuth,1324.73
32,Technische Universität Darmstadt,1312.51
33,RMIT University,1290.28
34,Fachhochschule Osnabrück,1270.12
35,Ostfalia University of Applied Sciences,1224.67
36,Universidade de Lisboa - Instituto Superior Técnico,1136.91
37,Georg-Simon-Ohm-Hochschule Nürnberg,1129.76
38,Universität Siegen,1081.66
39,Technische Universität Wien,1034.24
40,Technische Universität Berlin,993.81
41,University of Canterbury,973.1
42,Politecnico di Milano,961.56
43,Carnegie Mellon University,947.1
44,University of Auckland,945.42
45,École Polytechnique de Montréal,923.47
46,Leibniz Universität Hannover,856.14
47,École de Technologie Superieure,853.5
48,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,817.79
49,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),816.42
50,University of Adelaide,814.39
51,Hochschule RheinMain,812.55
52,KU Leuven - Group T Campus,808.02
53,Swinburne University of Technology,792.22
54,Nagoya University,791.24
55,University of Queensland,770.44
56,University of Wollongong,759.34
57,Chalmers University of Technology,757.92
58,National Technical University of Athens,755.91
59,National Tsing Hua University,712.36
60,UAS Würzburg-Schweinfurt,674.07
61,Hochschule für Angewandte Wissenschaften Hamburg,662.32
62,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,659.94
63,Helsinki Metropolia University of Applied Sciences,656.28
64,Aristotle University of Thessaloniki,638.84
65,University of the Basque Country,586.59
66,Bern University of Applied Sciences,557.08
67,University of Ljubljana,555.43
68,The University of Newcastle,545.36
69,University of Michigan - Ann Arbor,521.0
70,University of Zagreb,513.58
71,Universität Paderborn,511.86
72,University of Toronto,494.77
73,University of Pennsylvania,492.8
74,Rochester Institute of Technology,485.6
75,Université Laval,483.89
76,Alma Mater Studiorum - Università di Bologna,481.0
77,Technische Hochschule Augsburg,462.84
78,Lund University,459.73
79,Virginia Polytechnic Institute and State University,445.0
80,Duale Hochschule Baden-Württemberg - Mannheim,429.66
81,University of Tasmania,420.88
