Rank,University,Lowest Place,Number of Lowest Place
159,Harbin Institute of Technology at Weihai,inf,0
160,Heriot-Watt University,inf,0
161,Hochschule Darmstadt UAS,inf,0
162,Hochschule Düsseldorf,inf,0
163,Hochschule für Angewandte Wissenschaften Hamburg,inf,0
164,Hochschule für Angewandte Wissenschaften Hof,inf,0
165,Hochschule für Technik und Wirtschaft Mittweida,inf,0
166,Hochschule Karlsruhe - Technik und Wirtschaft,inf,0
167,Hochschule Niederrhein,inf,0
168,Hochschule Pforzheim,inf,0
169,Hochschule Ruhr West - UAS,inf,0
170,Hubei University of Automotive Technology,inf,0
171,Indian Institute of Technology Bombay,inf,0
172,Indian Institute of Technology Delhi,inf,0
173,Indian Institute of Technology Roorkee,inf,0
174,Instituto Superior de Engenharia de Lisboa,inf,0
175,Islamic Azad University of Karaj,inf,0
176,Istanbul Technical University,inf,0
177,Jilin University,inf,0
178,Kanagawa Institute of Technology,inf,0
179,Kanagawa University,inf,0
180,Karlstad University,inf,0
181,Kennesaw State University,inf,0
182,King Mongkut's University of Technology Thonburi,inf,0
183,Kingston University,inf,0
184,Kookmin University,inf,0
185,Kyushu Institute of Technology,inf,0
186,Lancaster  University,inf,0
187,Leopold-Franzens-Universität Innsbruck,inf,0
188,Linköping University,inf,0
189,Liverpool John Moores University,inf,0
190,Loughborough University,inf,0
191,Lund University,inf,0
192,Manchester Metropolitan University,inf,0
193,McMaster University,inf,0
194,MCT's Rajiv Gandhi Institute of Technology,inf,0
195,MIT World Peace University,inf,0
196,National Cheng Kung University,inf,0
197,National Taipei University of Technology,inf,0
198,National Taiwan University,inf,0
199,Newcastle University,inf,0
200,North Carolina State University,inf,0
201,Olin College of Engineering,inf,0
202,Otto-von-Guericke-Universität Magdeburg,inf,0
203,Oxford Brookes University,inf,0
204,Pakistan Institute of Engineering &amp; Applied Sciences,inf,0
205,Portland State University,inf,0
206,Poznan University of Technology,inf,0
207,PSG Institute of Technology and Applied Research,inf,0
208,Queen's University Belfast,inf,0
209,Queensland University of Technology,inf,0
210,R.V.College of Engineering,inf,0
211,Rajshahi University of Engineering &amp; Technology,inf,0
212,Ramaiah Institute of Technology,inf,0
213,Rhein-Waal University of Applied Sciences,inf,0
214,Ruhr-Universität Bochum,inf,0
215,Rutgers The State University of New Jersey,inf,0
216,Ryerson University,inf,0
217,San Diego State University,inf,0
218,Sardar Patel College of Engineering Mumbai,inf,0
219,Seikei University,inf,0
220,Sepuluh Nopember Institute of Technology,inf,0
221,Smt. Kashibai Navale College of Engineering,inf,0
222,SRM Institute of Science and Technology - Kattankulathur,inf,0
223,Technical University of Cluj-Napoca,inf,0
224,Technical University of Denmark,inf,0
225,Technion - Israel Institute of Technology,inf,0
226,Technische Hochschule Ostwestfalen-Lippe,inf,0
227,Technische Universität Berlin,inf,0
228,Technische Universität Chemnitz,inf,0
229,Technische Universität Dortmund,inf,0
230,TECNUN - University of Navarra,inf,0
231,Texas A&amp;M University,inf,0
232,The Hague University of Applied Sciences,inf,0
233,The University of Michigan-Dearborn,inf,0
234,Thomas More Mechelen - De Nayer,inf,0
235,UAS Kempten,inf,0
236,Ulm University of Applied Sciences,inf,0
237,Universidad de Castilla-La Mancha,inf,0
238,Universidad de Oviedo,inf,0
239,Universidad Nacional Autónoma de México,inf,0
240,Universidad Politecnica Salesiana,inf,0
241,Universidad Politécnica de Cartagena,inf,0
242,Universidad Politécnica de Madrid (UPM),inf,0
243,Universidad Pontificia Comillas,inf,0
244,University College Dublin,inf,0
245,University of Agder,inf,0
246,University of Alcalá,inf,0
247,University of Applied Sciences Ravensburg-Weingarten,inf,0
248,University of Belgrade (Универзитет у Београду),inf,0
249,University of Birmingham,inf,0
250,University of Bristol,inf,0
251,University of British Columbia - Vancouver,inf,0
252,University of Burgundy - ISAT,inf,0
253,University of California - Santa Cruz,inf,0
254,University of California Irvine,inf,0
255,University of California Berkeley,inf,0
256,University of California Riverside,inf,0
257,University of Cincinnati,inf,0
258,University of Colorado - Colorado Springs,inf,0
259,University of Iceland,inf,0
260,University of Iowa,inf,0
261,University of Kansas,inf,0
262,University of La Laguna,inf,0
263,University of Leicester,inf,0
264,University of Maryland,inf,0
265,University of Melbourne,inf,0
266,University of Minnesota Twin Cities,inf,0
267,University of New Mexico,inf,0
268,University of New South Wales - Australian Defence Force Academy,inf,0
269,University of New South Wales,inf,0
270,University of North Carolina at Asheville,inf,0
271,University of Ontario Institute of Technology,inf,0
272,University of Oxford,inf,0
273,University of South Australia,inf,0
274,University of Southampton,inf,0
275,University of Southern California,inf,0
276,University of Strathclyde,inf,0
277,University of Sussex,inf,0
278,University of Texas at San Antonio,inf,0
279,University of Toronto,inf,0
280,University of Utah,inf,0
281,University of Warwick,inf,0
282,University of Waterloo,inf,0
283,University of Western Australia,inf,0
284,University of Zagreb,inf,0
285,Università degli Studi di Napoli Federico II,inf,0
286,Università degli studi di Padova,inf,0
287,Università degli Studi di Trento,inf,0
288,Università degli studi di Trieste,inf,0
289,Universität Bremen,inf,0
290,Universität der Bundeswehr München,inf,0
291,Universität Kassel,inf,0
292,Universität Paderborn,inf,0
293,Virginia Polytechnic Institute and State University,inf,0
294,VIT University - Chennai,inf,0
295,VIT University - Vellore,inf,0
296,Vrije Universiteit Brussel,inf,0
297,Western Washington University,inf,0
298,Wroclaw University of Technology,inf,0
299,Yıldız Technical University,inf,0
300,Zürcher Hochschule für Angewandte Wissenschaften,inf,0
301,École de Technologie Superieure,inf,0
