Rank,University,Points
1,Rochester Institute of Technology,242.8
2,University of Washington,220.92
3,ETH Zürich,178.92
4,Monash University,166.11
5,University of Adelaide,162.88
6,Smt. Kashibai Navale College of Engineering,162.5
7,Universität Stuttgart,162.37
8,University of Canterbury,162.18
9,Nagoya University,158.25
10,Carnegie Mellon University,157.85
11,University of Auckland,157.57
12,Westsächsische Hochschule Zwickau,156.31
13,Brno University of Technology,154.41
14,Tallinn TU UAS,152.81
15,University of Wollongong,151.87
16,TU Delft,145.15
17,Fachhochschule Joanneum Graz,142.56
18,École de Technologie Superieure,142.25
19,Duale Hochschule Baden-Württemberg Stuttgart,138.35
20,Karlsruhe Institute of Technology,136.63
21,University of Toronto,123.69
22,Technische Universität Bergakademie Freiberg,121.47
23,National Tsing Hua University,118.73
24,Curtin University,114.64
25,The University of Akron,112.67
26,GFR DHBW Ravensburg & Oregon State University,111.28
27,Virginia Polytechnic Institute and State University,111.25
28,University of Queensland,110.06
29,The University of Newcastle,109.07
30,Technical University of Munich,108.95
31,Hochschule Esslingen,108.93
32,RMIT University,107.52
33,National University of Singapore,106.1
34,Budapest University of Technology and Economics,105.17
35,Czech Technical University in Prague,104.79
36,University of Michigan - Ann Arbor,104.2
37,École Polytechnique de Montréal,102.61
38,Jilin University,102.0
39,University of Pennsylvania,98.56
40,Guangdong University of Technology,96.68
41,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),95.9
42,Georgia Institute of Technology,94.28
43,Lund University,91.95
44,Technische Universiteit Eindhoven,90.35
45,Hochschule Bonn-Rhein-Sieg,88.46
46,Rheinisch-Westfälische Technische Hochschule Aachen,87.1
47,University of Texas at Arlington,86.1
48,Ecole Nationale d'Ingénieurs de Metz,85.23
49,University of Tasmania,84.18
50,Norwegian University of Science and Technology,82.44
51,Fachhochschule München,80.49
52,Massachusetts Institute of Technology,79.34
53,Liaoning University of Technology,77.27
54,Technische Universität Graz,75.99
55,Hochschule für Angewandte Wissenschaften Hamburg,73.59
56,Warsaw University of Technology,72.28
57,Kennesaw State University,71.97
58,University of New South Wales,71.32
59,Technische Universität Dresden,71.19
60,Fachhochschule Osnabrück,70.56
61,University of Minnesota Twin Cities,70.53
62,Technische Hochschule Ingolstadt,69.43
63,National Technical University of Athens,68.72
64,Politecnico di Milano,68.68
65,Swinburne University of Technology,66.02
66,Tongji University,65.24
67,Pimpri Chinchwad College Of Engineering,65.0
68,The University of Tokyo,63.87
69,Iwate University,63.1
70,Politecnico di Torino,61.73
71,Ostfalia University of Applied Sciences,61.23
72,Alma Mater Studiorum - Università di Bologna,60.12
73,Concordia University,58.8
74,Fachhochschule Kiel,57.27
75,University of Zagreb,57.06
76,Cornell University,56.97
77,Universität Siegen,56.93
78,Universität Bayreuth,55.2
79,University of Illinois at Urbana-Champaign,55.1
80,Technische Universität Hamburg,54.49
81,Chalmers University of Technology,54.14
82,Georg-Simon-Ohm-Hochschule Nürnberg,53.8
83,Université Laval,53.77
84,Aristotle University of Thessaloniki,53.24
85,University of Wisconsin-Madison,53.23
86,Technische Universität Berlin,52.31
87,University of Technology Sydney,52.09
88,San José State University,49.33
89,Niigata Institute of Technology,48.96
90,UAS Würzburg-Schweinfurt,48.15
91,Toyohashi University of Technology,46.94
92,McGill University,46.54
93,Universität Paderborn,46.53
94,Deggendorf Institute of Technology,44.87
95,Leopold-Franzens-Universität Innsbruck,44.82
96,University of Strathclyde,44.11
97,University of California Davis,42.5
98,University of Texas at Austin,41.07
99,Universidade de Lisboa - Instituto Superior Técnico,40.6
100,K. J. Somaiya College of Engineering,39.07
101,Hochschule RheinMain,38.69
102,Bern University of Applied Sciences,37.14
103,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),37.11
104,Duale Hochschule Baden-Württemberg - Mannheim,35.8
105,Technische Universität Darmstadt,35.47
106,Western University,35.06
107,University of South Australia,34.94
108,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,34.73
109,Toyota Technical College Nagoya,34.65
110,Hefei University of Technology,34.6
111,Hochschule Pforzheim,34.57
112,Technische Universität Wien,34.47
113,National Taipei University of Technology,33.94
114,Hochschule Karlsruhe,29.93
115,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,29.21
116,Helsinki Metropolia University of Applied Sciences,28.53
117,University of Nottingham,28.15
118,Università degli Studi di Parma,28.09
119,University of Western Australia,28.03
120,University of Bath,26.82
121,Leibniz Universität Hannover,26.75
122,University of the Basque Country,26.66
123,Ostbayerische Technische Hochschule Regensburg,26.65
124,University of Ljubljana,26.45
125,KU Leuven - Group T Campus,26.07
126,Purdue University - West Lafayette,23.97
127,Università degli studi di Padova,23.57
128,Technische Hochschule Augsburg,23.14
129,Pennsylvania State University,23.0
130,California State Polytechnic University - San Luis Obispo,22.62
131,University of Patras,20.78
132,University of Southern Denmark,20.77
133,University of Surrey,19.22
134,Columbia University,18.0
135,HES-SO Valais-Wallis,17.93
136,Hochschule Aalen - Technik und Wirtschaft,16.15
137,Slovak University of Technology in Bratislava,15.41
138,Technische Hochschule Köln,15.14
139,Hochschule Landshut,15.11
140,TECNUN - University of Navarra,13.14
141,Tohoku University,12.64
142,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,12.6
143,Beijing Institute of Technology,12.5
144,Harbin Institute of Technology at Weihai,12.5
145,Universität Duisburg-Essen,11.7
146,University of Stavanger,11.53
147,Technische Universität Clausthal,11.15
148,Imperial College London,10.48
149,Nissan Automobile Technical College Kyoto,9.5
150,Queen's University Belfast,9.0
151,University of Applied Sciences Ravensburg-Weingarten,8.81
152,Otto-von-Guericke-Universität Magdeburg,8.75
153,Ulm University of Applied Sciences,8.36
154,University of Manitoba,7.8
155,University of Seville,7.8
156,University of British Columbia - Vancouver,7.67
157,École Polytechnique Fédérale de Lausanne,7.6
158,Università degli Studi di Trento,7.5
159,Saarland University,7.46
160,UAS Kempten,7.14
161,Coventry University,7.0
162,Centro Universitário da FEI,6.5
163,University of Warwick,6.4
164,KTH Royal Institute of Technology,6.35
165,Technische Universität Ilmenau,6.29
166,Istanbul Technical University,6.25
167,Yıldız Technical University,6.25
168,Shizuoka University,6.0
169,University of Porto,6.0
170,University of Agder,5.6
171,Newcastle University,5.5
172,Shizuoka Institute of Science and Technology,5.29
173,Hochschule Ruhr West - UAS,5.0
174,Universidade Estadual de Campinas,5.0
175,Università di Pisa,5.0
176,Universität Kassel,4.88
177,Hubei University of Automotive Technology,4.5
178,Oxford Brookes University,4.5
179,Moscow State Automobile & Road Technical University - MADI,4.25
180,Indian Institute of Technology Bombay,4.18
181,Technische Universität Dortmund,4.17
182,Griffith University,4.0
183,Fachhochschule für Wirtschaft und Technik,3.8
184,Ben-Gurion University of the Negev,3.57
185,Technische Universität Braunschweig,3.44
186,Gadjah Mada University,3.33
187,Hochschule Mannheim,3.12
188,Technische Universität Chemnitz,3.12
189,University of Melbourne,3.0
190,Università degli Studi di Roma La Sapienza,2.94
191,Hochschule Darmstadt UAS,2.78
