Rank,University,Lowest Place,#
46,Technische Hochschule Ingolstadt,2nd,1
47,Technische Hochschule Köln,2nd,1
48,Technische Universität Darmstadt,2nd,1
49,The University of Newcastle,2nd,1
50,Universidade Estadual de Campinas,2nd,1
51,University of Bath,2nd,1
52,University of Canterbury,2nd,1
53,University of Ljubljana,2nd,1
54,University of Michigan - Ann Arbor,2nd,1
55,University of Wisconsin-Madison,2nd,1
56,Universität Bayreuth,2nd,1
57,École Polytechnique de Montréal,2nd,1
58,École Polytechnique Fédérale de Lausanne,2nd,1
59,Universidade de Lisboa - Instituto Superior Técnico,3rd,4
60,Curtin University,3rd,2
61,Technische Universiteit Eindhoven,3rd,2
62,Fachhochschule Kiel,3rd,1
63,Harbin Institute of Technology at Weihai,3rd,1
64,Helsinki Metropolia University of Applied Sciences,3rd,1
65,KU Leuven - Group T Campus,3rd,1
66,Leibniz Universität Hannover,3rd,1
67,McGill University,3rd,1
68,RMIT University,3rd,1
69,Technische Universität Hamburg,3rd,1
70,UAS Würzburg-Schweinfurt,3rd,1
71,University of Illinois at Urbana-Champaign,3rd,1
72,University of New South Wales,3rd,1
73,University of Seville,3rd,1
74,University of Washington,3rd,1
75,Université Laval,3rd,1
76,Technische Universität Bergakademie Freiberg,4th,4
77,Technische Universität Wien,4th,2
78,Aristotle University of Thessaloniki,4th,1
79,Ecole Nationale d'Ingénieurs de Metz,4th,1
80,Georg-Simon-Ohm-Hochschule Nürnberg,4th,1
81,Leopold-Franzens-Universität Innsbruck,4th,1
82,Liaoning University of Technology,4th,1
83,Missouri University of Science and Technology,4th,1
84,Slovak University of Technology in Bratislava,4th,1
85,The University of Akron,4th,1
86,University of Patras,4th,1
87,University of Queensland,4th,1
88,University of Strathclyde,4th,1
89,University of Western Australia,4th,1
90,University of Wollongong,4th,1
91,Università degli studi di Padova,4th,1
92,Universität Paderborn,4th,1
93,Universität Siegen,4th,1
94,Yıldız Technical University,4th,1
95,Ostfalia University of Applied Sciences,5th,2
96,University of Adelaide,5th,2
97,Chalmers University of Technology,5th,1
98,Duale Hochschule Baden-Württemberg - Mannheim,5th,1
99,Guangdong University of Technology,5th,1
100,Hochschule Aalen - Technik und Wirtschaft,5th,1
101,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,5th,1
102,Hochschule RheinMain,5th,1
103,National Tsing Hua University,5th,1
104,Oxford Brookes University,5th,1
105,San José State University,5th,1
106,Technische Hochschule Augsburg,5th,1
107,TECNUN - University of Navarra,5th,1
108,Universidad Pontificia Comillas,5th,1
109,University of Texas at Arlington,5th,1
110,University of Zagreb,5th,1
111,Universität Duisburg-Essen,5th,1
112,Virginia Polytechnic Institute and State University,5th,1
113,University of California Davis,6th,2
114,Bern University of Applied Sciences,6th,1
115,Deggendorf Institute of Technology,6th,1
116,Friedrich-Alexander-Universität Erlangen-Nürnberg,6th,1
117,KTH Royal Institute of Technology,6th,1
118,University of Agder,6th,1
119,University Of Hertfordshire,6th,1
120,University of Maribor,6th,1
121,University of Technology Sydney,6th,1
122,University of Technology Sydney,6th,1
123,Università degli Studi di Roma La Sapienza,6th,1
124,Università degli Studi di Trento,6th,1
125,Technische Universität Clausthal,7th,2
126,University of Melbourne,7th,2
127,Fachhochschule Osnabrück,7th,1
128,Guangxi University of Science and Technology,7th,1
129,Hochschule Mannheim,7th,1
130,Hochschule Pforzheim,7th,1
131,Kennesaw State University,7th,1
132,Rochester Institute of Technology,7th,1
133,University of Applied Sciences Ravensburg-Weingarten,7th,1
134,University of Manitoba,7th,1
135,University of the Basque Country,7th,1
136,Wroclaw University of Technology,7th,1
137,Hochschule Ruhr West - UAS,8th,2
138,Ostbayerische Technische Hochschule Regensburg,8th,2
139,Università degli Studi di Parma,8th,2
140,California State Polytechnic University - San Luis Obispo,8th,1
141,Hebei University of Technology,8th,1
142,HES-SO Valais-Wallis,8th,1
143,Nagoya University,8th,1
144,Ulm University of Applied Sciences,8th,1
145,University of Tasmania,8th,1
146,University of Texas at Austin,8th,1
147,Hochschule für Angewandte Wissenschaften Hof,9th,2
148,Barcelona East School of Engineering - EEBE - UPC,9th,1
149,Hochschule Landshut,9th,1
150,Hubei University of Automotive Technology,9th,1
151,Universidad Politécnica de Madrid (UPM),9th,1
152,University of Iceland,9th,1
153,University of Toronto,9th,1
154,Lund University,10th,3
155,Hochschule Karlsruhe,10th,2
156,Fachhochschule Konstanz,10th,1
157,Hochschule für Angewandte Wissenschaften Hamburg,10th,1
158,Jilin University,10th,1
159,Linköping University,10th,1
160,National Taipei University of Technology,10th,1
161,National University of Singapore,10th,1
162,Saarland University,10th,1
163,Technische Universität Braunschweig,10th,1
164,Technische Universität Ilmenau,10th,1
165,Gadjah Mada University,11th,1
166,Hochschule Darmstadt UAS,11th,1
167,Hochschule Darmstadt UAS,11th,1
168,South China University of Technology,11th,1
169,University of South Australia,11th,1
170,Universität Bremen,11th,1
171,Cornell University,12th,1
172,Democritus University of Thrace,12th,1
173,Ghent University,12th,1
174,Griffith University,12th,1
175,Nagoya Institute of Technology,12th,1
176,Otto-von-Guericke-Universität Magdeburg,12th,1
177,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,12th,1
178,Rzeszów University of Technology,12th,1
179,University of Warwick,12th,1
180,Zürcher Hochschule für Angewandte Wissenschaften,12th,1
181,Fachhochschule für Wirtschaft und Technik,13th,2
182,Ruhr-Universität Bochum,13th,1
183,University of Minnesota Twin Cities,13th,1
184,Warsaw University of Technology,13th,1
185,Auburn University,14th,1
186,Ben-Gurion University of the Negev,14th,1
187,Dalian University of Technology,14th,1
188,Thomas More Mechelen - De Nayer,14th,1
189,University of Nottingham,14th,1
190,University of Southern Denmark,14th,1
191,Shenzhen Technology University,15th,1
192,Hochschule Düsseldorf,16th,1
193,Moscow State Automobile & Road Technical University - MADI,17th,1
194,Moscow State Automobile & Road Technical University - MADI,17th,1
195,Tongji University,17th,1
196,UAS Kempten,17th,1
197,University of Missouri,17th,1
198,Università di Pisa,17th,1
199,Beihang University,18th,1
200,Indian Institute of Technology Bombay,18th,1
201,Istanbul Technical University,18th,1
202,Technische Universität Dortmund,18th,1
203,University of British Columbia - Vancouver,18th,1
204,University of Pittsburgh,18th,1
205,Chongqing University,19th,1
206,Indian Institute of Technology Delhi,19th,1
207,Toyohashi University of Technology,19th,1
208,Beijing Institute of Technology,20th,1
209,Columbia University,20th,1
210,K. J. Somaiya College of Engineering,20th,1
211,Universität Kassel,20th,1
212,The University of Tokyo,21st,1
213,University of Surrey,21st,1
214,Western University,23rd,1
215,Jiangsu University,24th,1
216,Pennsylvania State University,24th,1
217,Shizuoka University,25th,1
218,Fujian Agriculture and Forestry University,26th,1
219,Newcastle University,27th,1
220,Technische Universität Chemnitz,29th,1
221,Yancheng Institute of Technology,30th,1
222,Chongqing University of Technology,31st,1
223,Taiyuan Institute of Technology,31st,1
224,University of Porto,31st,1
225,Nissan Automobile Technical College Kyoto,36th,1
226,Fachhochschule Stralsund,39th,1
227,Sophia University,41st,1
228,University of Yamanashi,42nd,1
229,Aichi Institute of Technology,43rd,1
230,Institute of Technologists,43rd,1
231,National Cheng Kung University,43rd,1
232,Iwate University,47th,2
233,Daido Institute of Technology,60th,1
234,Kanagawa University,60th,1
235,AGH University of Science and Technology,N/A,0
236,Ain Shams University,N/A,0
237,Belgorod state technological university named after V. G. Shukhov,N/A,0
238,Binghamton University,N/A,0
239,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
240,Birla Institute of Technology Mesra,N/A,0
241,Birla Institute of Technology Mesra,N/A,0
242,Brigham Young University,N/A,0
243,Brunel University London,N/A,0
244,Cairo University,N/A,0
245,California Baptist University,N/A,0
246,California Institute of Technology,N/A,0
247,Central South University - Changsha,N/A,0
248,Centro Universitário da FEI,N/A,0
249,Concordia University,N/A,0
250,Cooper Union,N/A,0
251,Dalhousie University,N/A,0
252,De Montfort University,N/A,0
253,Delhi Technological University,N/A,0
254,Drexel University,N/A,0
255,Duale Hochschule Baden-Württemberg Mosbach,N/A,0
256,Dwarkadas. J. Sanghvi College of Engineering,N/A,0
257,ECAM LaSalle - Campus de Lyon,N/A,0
258,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),N/A,0
259,FH Münster,N/A,0
260,Fr Conceicao Rodrigues College of Engineering,N/A,0
261,Guangxi Science and Technology University Lushan College,N/A,0
262,Guangzhou City University of Technology,N/A,0
263,Hangzhou Dianzi University,N/A,0
264,Hanze University of Applied Sciences Groningen,N/A,0
265,Hefei University of Technology,N/A,0
266,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,N/A,0
267,Heriot-Watt University,N/A,0
268,Hochschule für Technik und Wirtschaft Berlin,N/A,0
269,Hochschule für Technik und Wirtschaft Mittweida,N/A,0
270,Hochschule Niederrhein,N/A,0
271,Illinois Institute of Technology,N/A,0
272,Imperial College London,N/A,0
273,Indian Institute of Technology Kanpur,N/A,0
274,Indian Institute of Technology Madras,N/A,0
275,Indian Institute of Technology Roorkee,N/A,0
276,Instituto Superior de Engenharia de Lisboa,N/A,0
277,Islamic Azad University of Karaj,N/A,0
278,Kanagawa Institute of Technology,N/A,0
279,Karlstad University,N/A,0
280,King Mongkut's University of Technology Thonburi,N/A,0
281,Kingston University,N/A,0
282,Kookmin University,N/A,0
283,Kyushu Institute of Technology,N/A,0
284,Lancaster  University,N/A,0
285,Liverpool John Moores University,N/A,0
286,Loughborough University,N/A,0
287,Louisiana State University,N/A,0
288,Manchester Metropolitan University,N/A,0
289,McMaster University,N/A,0
290,MIT World Peace University,N/A,0
291,Nanjing Agricultural University,N/A,0
292,Nanjing University of Aeronautics and Astronautics,N/A,0
293,Nanyang Technological University,N/A,0
294,National Institute of Technology - Karnataka,N/A,0
295,National Taiwan University of Science and Technology,N/A,0
296,National Taiwan University,N/A,0
297,National University of Sciences and Technology - Karachi,N/A,0
298,National Yang Ming Chiao Tung University,N/A,0
299,Ningbo University,N/A,0
300,North Carolina State University,N/A,0
301,Northeastern University,N/A,0
302,Northwestern Polytechnical University,N/A,0
303,Northwestern University,N/A,0
304,Olin College of Engineering,N/A,0
305,Pakistan Institute of Engineering & Applied Sciences,N/A,0
306,Pakistan Institute of Engineering & Applied Sciences,N/A,0
307,Pillai College Of Engineering,N/A,0
308,Portland State University,N/A,0
309,Poznan University of Technology,N/A,0
310,PSG Institute of Technology and Applied Research,N/A,0
311,Queen's University Belfast,N/A,0
312,Queensland University of Technology,N/A,0
313,R.V.College of Engineering,N/A,0
314,Rajiv Gandhi Institute of Technology - Kottayam,N/A,0
315,Rajiv Gandhi Institute of Technology - Mumbai,N/A,0
316,Rajshahi University of Engineering & Technology,N/A,0
317,Rajshahi University of Engineering & Technology,N/A,0
318,Ramaiah Institute of Technology,N/A,0
319,Rensselaer Polytechnic Institute,N/A,0
320,Rhein-Waal University of Applied Sciences,N/A,0
321,Rutgers The State University of New Jersey,N/A,0
322,Rutgers The State University of New Jersey,N/A,0
323,Ryerson University,N/A,0
324,Salesian University School of Sarrià - EUSS,N/A,0
325,San Diego State University,N/A,0
326,Sardar Patel College of Engineering Mumbai,N/A,0
327,Sardar Patel College of Engineering Mumbai,N/A,0
328,Seikei University,N/A,0
329,Sepuluh Nopember Institute of Technology,N/A,0
330,Shangdong Jiaotong University,N/A,0
331,Shanghai University of Engineering Science,N/A,0
332,Shizuoka Professional College of Automobile Technology,N/A,0
333,Silesian University of Technology,N/A,0
334,Smt. Kashibai Navale College of Engineering,N/A,0
335,South China Agricultural University,N/A,0
336,SRM Institute of Science and Technology - Kattankulathur,N/A,0
337,St. Vincent Pallotti College of Engineering and Technology,N/A,0
338,Taiyuan University of Technology,N/A,0
339,Technical University of Cluj-Napoca,N/A,0
340,Technical University of Denmark,N/A,0
341,Technion - Israel Institute of Technology,N/A,0
342,Technische Hochschule Ostwestfalen-Lippe,N/A,0
343,Texas A&M University at Qatar,N/A,0
344,Texas A&M University,N/A,0
345,Texas A&M University at Qatar,N/A,0
346,Texas A&M University,N/A,0
347,Thakur College of Engineering and Technology,N/A,0
348,The Hague University of Applied Sciences,N/A,0
349,The Hong Kong Polytechnic University,N/A,0
350,The University of Hong Kong,N/A,0
351,The University of Michigan-Dearborn,N/A,0
352,Tokyo University of Technology,N/A,0
353,Toronto Metropolitan University,N/A,0
354,Universidad de Castilla-La Mancha,N/A,0
355,Universidad de Oviedo,N/A,0
356,Universidad Nacional Autónoma de México,N/A,0
357,Universidad Politecnica Salesiana,N/A,0
358,Universidad Politécnica de Cartagena,N/A,0
359,Universidad Pompeu Fabra - TecnoCampus,N/A,0
360,University College Dublin,N/A,0
361,University of Alcalá,N/A,0
362,University of Belgrade,N/A,0
363,University of Birmingham,N/A,0
364,University of Bristol,N/A,0
365,University of Burgundy - ISAT,N/A,0
366,University of Calgary,N/A,0
367,University of California - Santa Cruz,N/A,0
368,University of California Berkeley,N/A,0
369,University of California Irvine,N/A,0
370,University of California Los Angeles,N/A,0
371,University of California Riverside,N/A,0
372,University of California Santa Barbara,N/A,0
373,University of California Berkeley,N/A,0
374,University of California Los Angeles,N/A,0
375,University of California Riverside,N/A,0
376,University of Cincinnati,N/A,0
377,University of Colorado - Colorado Springs,N/A,0
378,University of Florida,N/A,0
379,University of Fukui,N/A,0
380,University of Glasgow,N/A,0
381,University of Guelph,N/A,0
382,University of Huddersfield,N/A,0
383,University of Iowa,N/A,0
384,University of Kansas,N/A,0
385,University of Kocaeli,N/A,0
386,University of La Laguna,N/A,0
387,University of Leicester,N/A,0
388,University of Liverpool,N/A,0
389,University of Malaga,N/A,0
390,University of Malta,N/A,0
391,University of Maryland,N/A,0
392,University of Miskolc,N/A,0
393,University of Moratuwa,N/A,0
394,University of Nevada - Reno,N/A,0
395,University of New Mexico,N/A,0
396,University of New South Wales - Australian Defence Force Academy,N/A,0
397,University of North Carolina at Asheville,N/A,0
398,University of North Carolina at Charlotte,N/A,0
399,University of Nottingham Ningbo China,N/A,0
400,University of Ontario Institute of Technology,N/A,0
401,University of Oxford,N/A,0
402,University of Southampton,N/A,0
403,University of Southern California,N/A,0
404,University of Stavanger,N/A,0
405,University of Sussex,N/A,0
406,University of Texas at San Antonio,N/A,0
407,University of Twente,N/A,0
408,University of Utah,N/A,0
409,University of Victoria,N/A,0
410,University of Virginia,N/A,0
411,University of Waterloo,N/A,0
412,University of West Attica,N/A,0
413,University of West Bohemia,N/A,0
414,University of Western Macedonia,N/A,0
415,University of Windsor,N/A,0
416,University of York,N/A,0
417,Università degli Studi di Cassino e del Lazio Meridionale,N/A,0
418,Università degli Studi di Napoli Federico II,N/A,0
419,Università degli studi di Trieste,N/A,0
420,Università della Calabria,N/A,0
421,Universität der Bundeswehr München,N/A,0
422,Vidyavardhini's College of Engineering and Technology,N/A,0
423,Vishwakarma Institute of Technology,N/A,0
424,VIT University - Chennai,N/A,0
425,VIT University - Vellore,N/A,0
426,Vitoria-University of the Basque Country,N/A,0
427,Vrije Universiteit Brussel,N/A,0
428,Western Michigan University,N/A,0
429,Western Washington University,N/A,0
430,Wuhan Vocational College of Software and Engineering,N/A,0
431,Xi'an Vocational University Of Automobile,N/A,0
432,Zhejiang University of Water Resources and Electric Power,N/A,0
