Rank,University,Points
1,Curtin University,101.91
2,Carnegie Mellon University,101.75
3,Nagoya University,99.06
4,Georgia Institute of Technology,95.9
5,Rochester Institute of Technology,95.8
6,University of Auckland,89.69
7,ETH Zürich,82.71
8,National University of Singapore,82.5
9,University of Canterbury,82.48
10,TU Delft,81.81
11,Universität Stuttgart,80.08
12,Tallinn TU UAS,74.14
13,Westsächsische Hochschule Zwickau,72.74
14,Fachhochschule Joanneum Graz,72.1
15,The University of Tokyo,69.94
16,The University of Newcastle,69.23
17,Duale Hochschule Baden-Württemberg Stuttgart,68.28
18,Monash University,67.96
19,University of Pennsylvania,67.68
20,Massachusetts Institute of Technology,66.94
21,University of Wollongong,66.88
22,University of Washington,66.53
23,Karlsruhe Institute of Technology,64.88
24,Liaoning University of Technology,64.02
25,Niigata Institute of Technology,63.54
26,University of Michigan - Ann Arbor,61.7
27,The University of Akron,61.47
28,Universidade Estadual de Campinas,61.35
29,Shizuoka Institute of Science and Technology,60.42
30,Technical University of Munich,59.2
31,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),57.96
32,Jilin University,57.84
33,Norwegian University of Science and Technology,57.75
34,University of Queensland,56.23
35,Cornell University,55.8
36,École de Technologie Superieure,55.54
37,RMIT University,53.54
38,University of Texas at Arlington,52.65
39,Technische Universität Graz,51.93
40,GFR DHBW Ravensburg & Oregon State University,51.54
41,Czech Technical University in Prague,50.96
42,Guangdong University of Technology,50.14
43,École Polytechnique de Montréal,49.88
44,Budapest University of Technology and Economics,49.8
45,Virginia Polytechnic Institute and State University,49.58
46,University of Adelaide,48.59
47,Hochschule Bonn-Rhein-Sieg,48.09
48,University of Wisconsin-Madison,47.65
49,Kennesaw State University,47.08
50,Tongji University,46.43
51,Auburn University,46.4
52,Hubei University of Automotive Technology,45.53
53,Coventry University,45.45
54,University of Toronto,45.11
55,Technische Universität Dresden,43.93
56,Fachhochschule München,42.93
57,Hochschule Esslingen,42.91
58,Rheinisch-Westfälische Technische Hochschule Aachen,42.65
59,University of New South Wales,42.5
60,Toyohashi University of Technology,42.0
61,University of Missouri,41.3
62,Chalmers University of Technology,39.6
63,Technische Hochschule Ingolstadt,39.52
64,Politecnico di Torino,39.5
65,McGill University,39.26
66,Ostfalia University of Applied Sciences,39.01
67,Technische Universität Bergakademie Freiberg,38.67
68,Université Laval,38.11
69,Brno University of Technology,37.68
70,Shizuoka University,37.58
71,Technische Universiteit Eindhoven,37.21
72,Hochschule Karlsruhe,36.78
73,Iwate University,36.47
74,University of British Columbia - Vancouver,36.37
75,University of California Davis,36.0
76,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,35.99
77,University of Western Australia,35.84
78,University of Technology Sydney,35.81
79,Politecnico di Milano,35.76
80,University of Illinois at Urbana-Champaign,34.57
81,Toyota Technical College Nagoya,34.11
82,Technische Universität Hamburg,33.86
83,National Technical University of Athens,31.86
84,Swinburne University of Technology,30.83
85,Pennsylvania State University,30.75
86,California State Polytechnic University - San Luis Obispo,30.7
87,Harbin Institute of Technology at Weihai,30.49
88,Tohoku University,30.11
89,Technische Universität Darmstadt,29.99
90,Leopold-Franzens-Universität Innsbruck,29.09
91,University of Melbourne,28.9
92,University of Strathclyde,28.78
93,Technische Universität Berlin,28.5
94,National Tsing Hua University,28.09
95,Aristotle University of Thessaloniki,27.98
96,Missouri University of Science and Technology,27.98
97,UAS Würzburg-Schweinfurt,27.65
98,National Taipei University of Technology,27.36
99,Purdue University - West Lafayette,26.52
100,Nissan Automobile Technical College Kyoto,26.26
101,Technische Universität Wien,25.77
102,University of Ljubljana,25.75
103,Columbia University,25.05
104,Beijing Institute of Technology,24.98
105,Universidade de Lisboa - Instituto Superior Técnico,24.93
106,Ulm University of Applied Sciences,24.24
107,Fachhochschule Kiel,23.99
108,Universität Bayreuth,23.95
109,University of Minnesota Twin Cities,23.9
110,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),23.85
111,Oxford Brookes University,23.55
112,University of Tasmania,22.96
113,Georg-Simon-Ohm-Hochschule Nürnberg,22.14
114,University of Agder,21.5
115,Technische Hochschule Köln,21.12
116,Universität Siegen,21.06
117,Pimpri Chinchwad College Of Engineering,20.9
118,Helsinki Metropolia University of Applied Sciences,20.79
119,Technische Hochschule Augsburg,20.32
120,Ostbayerische Technische Hochschule Regensburg,19.7
121,Fachhochschule Osnabrück,19.2
122,Hochschule Aalen - Technik und Wirtschaft,18.9
123,Ecole Nationale d'Ingénieurs de Metz,18.39
124,San José State University,17.67
125,Universität Paderborn,16.88
126,KU Leuven - Group T Campus,15.62
127,Hochschule RheinMain,15.56
128,University of Zagreb,15.22
129,Technische Universität Clausthal,14.58
130,Alma Mater Studiorum - Università di Bologna,14.3
131,Università degli Studi di Parma,14.1
132,Deggendorf Institute of Technology,13.9
133,Technische Universität Braunschweig,13.14
134,Kanagawa University,13.08
135,Leibniz Universität Hannover,13.06
136,University of Bath,13.06
137,University of Texas at Austin,12.97
138,University of Applied Sciences Ravensburg-Weingarten,12.61
139,Western University,12.6
140,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,12.16
141,University of the Basque Country,12.16
142,University of Patras,12.09
143,University of Southern Denmark,10.87
144,Bern University of Applied Sciences,10.8
145,KTH Royal Institute of Technology,10.38
146,Duale Hochschule Baden-Württemberg - Mannheim,10.23
147,Slovak University of Technology in Bratislava,9.72
148,Lund University,9.71
149,Yıldız Technical University,9.4
150,University of Surrey,9.06
151,University of Seville,8.4
152,Università di Pisa,8.36
153,École Polytechnique Fédérale de Lausanne,8.18
154,Indian Institute of Technology Bombay,7.77
155,University Of Hertfordshire,7.59
156,Hochschule Ruhr West - UAS,7.57
157,Hochschule Mannheim,7.53
158,Hochschule für Angewandte Wissenschaften Hamburg,7.51
159,Daido Institute of Technology,7.5
160,TECNUN - University of Navarra,7.45
161,Technische Universität Dortmund,7.44
162,Wroclaw University of Technology,7.42
163,Hochschule Pforzheim,7.23
164,Hochschule Landshut,7.03
165,Università degli studi di Padova,6.9
166,Technische Universität Ilmenau,6.7
167,University of Nottingham,5.62
168,Università degli Studi di Trento,5.3
169,UAS Kempten,4.95
170,HES-SO Valais-Wallis,4.93
171,University of Warwick,4.82
172,Friedrich-Alexander-Universität Erlangen-Nürnberg,4.78
173,Fachhochschule Konstanz,4.54
174,Università degli Studi di Roma La Sapienza,4.44
175,University of Iceland,3.88
176,Universidad Pontificia Comillas,3.8
177,Newcastle University,3.75
178,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,3.65
179,Thomas More Mechelen - De Nayer,3.3
180,Warsaw University of Technology,3.17
181,Saarland University,2.75
182,Zürcher Hochschule für Angewandte Wissenschaften,2.7
183,University of Manitoba,2.6
184,Hochschule Düsseldorf,2.42
185,Otto-von-Guericke-Universität Magdeburg,2.25
186,University of Porto,2.25
187,Fachhochschule für Wirtschaft und Technik,2.22
188,Gadjah Mada University,2.17
189,Griffith University,2.17
190,National Cheng Kung University,2.17
191,Ruhr-Universität Bochum,1.81
192,Hochschule Darmstadt UAS,1.76
193,Fachhochschule Stralsund,1.67
194,Universität Duisburg-Essen,1.66
195,University of South Australia,1.62
196,Hochschule für Angewandte Wissenschaften Hof,1.54
197,Democritus University of Thrace,1.5
198,Indian Institute of Technology Delhi,1.5
199,K. J. Somaiya College of Engineering,1.36
200,Ben-Gurion University of the Negev,1.29
201,Istanbul Technical University,1.25
202,Technische Universität Chemnitz,1.19
203,Universität Bremen,1.14
204,Escola d'Enginyeria de Barcelona Est. EEBE,0.96
205,Moscow State Automobile & Road Technical University - MADI,0.94
206,Linköping University,0.9
207,Ghent University,0.75
208,Universidad Politécnica de Madrid (UPM),0.5
209,Universität Kassel,0.5
210,AGH University of Science and Technology,0.0
211,Ain Shams University,0.0
212,Belgorod state technological university named after V. G. Shukhov,0.0
213,Brunel University London,0.0
214,Cairo University,0.0
215,California Baptist University,0.0
216,California Institute of Technology,0.0
217,Central South University - Changsha,0.0
218,Centro Universitário da FEI,0.0
219,Concordia University,0.0
220,Cooper Union,0.0
221,Dalhousie University,0.0
222,Delhi Technological University,0.0
223,Drexel University,0.0
224,Duale Hochschule Baden-Württemberg Mosbach,0.0
225,Dwarkadas. J. Sanghvi College of Engineering,0.0
226,ECAM LaSalle - Campus de Lyon,0.0
227,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
228,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
229,Guangxi Science and Technology University Lushan College,0.0
230,Hanze University of Applied Sciences Groningen,0.0
231,Hefei University of Technology,0.0
232,Heriot-Watt University,0.0
233,Hochschule für Technik und Wirtschaft Mittweida,0.0
234,Hochschule Niederrhein,0.0
235,Imperial College London,0.0
236,Indian Institute of Technology Roorkee,0.0
237,Instituto Superior de Engenharia de Lisboa,0.0
238,Islamic Azad University of Karaj,0.0
239,Kanagawa Institute of Technology,0.0
240,Karlstad University,0.0
241,King Mongkut's University of Technology Thonburi,0.0
242,Kingston University,0.0
243,Kookmin University,0.0
244,Kyushu Institute of Technology,0.0
245,Lancaster  University,0.0
246,Liverpool John Moores University,0.0
247,Loughborough University,0.0
248,Louisiana State University,0.0
249,Manchester Metropolitan University,0.0
250,McMaster University,0.0
251,MCT's Rajiv Gandhi Institute of Technology,0.0
252,MIT World Peace University,0.0
253,Nanyang Technological University,0.0
254,National Taiwan University,0.0
255,National University of Sciences and Technology - Karachi,0.0
256,North Carolina State University,0.0
257,Northwestern University,0.0
258,Olin College of Engineering,0.0
259,Pakistan Institute of Engineering & Applied Sciences,0.0
260,Portland State University,0.0
261,Poznan University of Technology,0.0
262,PSG Institute of Technology and Applied Research,0.0
263,Queen's University Belfast,0.0
264,Queensland University of Technology,0.0
265,R.V.College of Engineering,0.0
266,Rajshahi University of Engineering & Technology,0.0
267,Ramaiah Institute of Technology,0.0
268,Rensselaer Polytechnic Institute,0.0
269,Rhein-Waal University of Applied Sciences,0.0
270,Rutgers The State University of New Jersey,0.0
271,Ryerson University,0.0
272,San Diego State University,0.0
273,Sardar Patel College of Engineering Mumbai,0.0
274,Seikei University,0.0
275,Sepuluh Nopember Institute of Technology,0.0
276,Shizuoka Professional College of Automobile Technology,0.0
277,Silesian University of Technology,0.0
278,Smt. Kashibai Navale College of Engineering,0.0
279,SRM Institute of Science and Technology - Kattankulathur,0.0
280,Technical University of Cluj-Napoca,0.0
281,Technical University of Denmark,0.0
282,Technion - Israel Institute of Technology,0.0
283,Technische Hochschule Ostwestfalen-Lippe,0.0
284,Texas A&M University at Qatar,0.0
285,Texas A&M University,0.0
286,The Hague University of Applied Sciences,0.0
287,The Hong Kong Polytechnic University,0.0
288,The University of Michigan-Dearborn,0.0
289,Tokyo University of Technology,0.0
290,Toronto Metropolitan University,0.0
291,Universidad de Castilla-La Mancha,0.0
292,Universidad de Oviedo,0.0
293,Universidad Nacional Autónoma de México,0.0
294,Universidad Politecnica Salesiana,0.0
295,Universidad Politécnica de Cartagena,0.0
296,University College Dublin,0.0
297,University of Alcalá,0.0
298,University of Belgrade (Универзитет у Београду),0.0
299,University of Birmingham,0.0
300,University of Bristol,0.0
301,University of Burgundy - ISAT,0.0
302,University of California - Santa Cruz,0.0
303,University of California Berkeley,0.0
304,University of California Irvine,0.0
305,University of California Riverside,0.0
306,University of California Santa Barbara,0.0
307,University of Cincinnati,0.0
308,University of Colorado - Colorado Springs,0.0
309,University of Florida,0.0
310,University of Glasgow,0.0
311,University of Iowa,0.0
