Rank,University,Points
1,Heriot-Watt University,91.55
2,University of Glasgow,89.3
3,Queen's University Belfast,81.87
4,National University of Sciences and Technology - Karachi,79.5
5,University of Nottingham,78.75
6,Oxford Brookes University,78.65
7,University Of Hertfordshire,77.81
8,University of Porto,76.91
9,Karlstad University,76.35
10,Technical University of Denmark,75.93
11,University of Birmingham,75.93
12,Ryerson University,75.0
13,Loughborough University,74.9
14,University of Warwick,73.4
15,Fachhochschule Joanneum Graz,73.07
16,University of Washington,70.98
17,University of Strathclyde,69.99
18,Politecnico di Milano,69.53
19,University of Southampton,69.1
20,Nagoya University,68.56
21,University of Auckland,68.51
22,TU Delft,67.84
23,Dwarkadas. J. Sanghvi College of Engineering,67.52
24,Universidade Estadual de Campinas,67.25
25,Technion - Israel Institute of Technology,67.15
26,University of the Basque Country,66.5
27,University of Sussex,66.37
28,University of Pennsylvania,66.36
29,University of Seville,66.13
30,Carnegie Mellon University,66.05
31,MIT World Peace University,65.77
32,University of Kansas,65.6
33,McGill University,65.39
34,Toronto Metropolitan University,64.8
35,Rheinisch-Westfälische Technische Hochschule Aachen,64.65
36,University of Canterbury,64.46
37,University of Manitoba,64.34
38,Zürcher Hochschule für Angewandte Wissenschaften,64.25
39,Delhi Technological University,64.22
40,Hochschule Karlsruhe,64.22
41,Universität Stuttgart,64.11
42,University of Oxford,64.03
43,Sardar Patel College of Engineering Mumbai,64.02
44,Università degli studi di Padova,63.76
45,Technische Universität Dresden,63.75
46,National Technical University of Athens,63.67
47,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,63.54
48,The University of Tokyo,63.54
49,Aristotle University of Thessaloniki,63.46
50,Ghent University,63.21
51,University College Dublin,63.15
52,Monash University,62.84
53,Karlsruhe Institute of Technology,62.79
54,Norwegian University of Science and Technology,62.77
55,Sepuluh Nopember Institute of Technology,62.66
56,ETH Zürich,62.58
57,Duale Hochschule Baden-Württemberg Stuttgart,62.43
58,Ulm University of Applied Sciences,62.21
59,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),62.18
60,Gadjah Mada University,61.94
61,Georgia Institute of Technology,61.88
62,Universidade de Lisboa - Instituto Superior Técnico,61.85
63,Hochschule Pforzheim,61.74
64,GFR DHBW Ravensburg & Oregon State University,61.51
65,Alma Mater Studiorum - Università di Bologna,61.45
66,Technische Universiteit Eindhoven,61.33
67,Fachhochschule München,61.3
68,University of Toronto,61.25
69,Universidad Pontificia Comillas,61.03
70,University of Michigan - Ann Arbor,60.82
71,Massachusetts Institute of Technology,60.68
72,Beijing Institute of Technology,60.65
73,Indian Institute of Technology Roorkee,60.28
74,California Baptist University,60.15
75,Cornell University,60.13
76,Democritus University of Thrace,59.93
77,University of Bath,59.89
78,Università degli Studi di Parma,59.88
79,Ramaiah Institute of Technology,59.56
80,Istanbul Technical University,59.47
81,North Carolina State University,59.3
82,University of Technology Sydney,59.21
83,Technical University of Munich,59.2
84,Hochschule Mannheim,59.19
85,University of Wisconsin-Madison,58.9
86,Cairo University,58.7
87,Western Washington University,58.6
88,Leopold-Franzens-Universität Innsbruck,58.5
89,Lund University,58.0
90,École de Technologie Superieure,57.94
91,Technische Universität Darmstadt,57.79
92,University of North Carolina at Charlotte,57.6
93,Westsächsische Hochschule Zwickau,57.6
94,K. J. Somaiya College of Engineering,57.55
95,Nanyang Technological University,57.55
96,National Tsing Hua University,57.55
97,University of Queensland,57.5
98,Smt. Kashibai Navale College of Engineering,57.26
99,University of British Columbia - Vancouver,57.2
100,Ostbayerische Technische Hochschule Regensburg,57.01
101,University of Ontario Institute of Technology,56.6
102,Wroclaw University of Technology,56.6
103,Technische Universität Wien,56.53
104,Linköping University,56.26
105,University of New Mexico,56.17
106,Technische Universität Bergakademie Freiberg,56.16
107,Tallinn TU UAS,55.98
108,VIT University - Chennai,55.9
109,Università di Pisa,55.89
110,Czech Technical University in Prague,55.83
111,Pimpri Chinchwad College Of Engineering,55.76
112,California State Polytechnic University - San Luis Obispo,55.52
113,Ostfalia University of Applied Sciences,55.44
114,Universität Bayreuth,55.38
