Rank,University,Points
1,ETH Zürich,144.87
2,Fachhochschule Joanneum Graz,143.96
3,Nagoya University,138.0
4,TU Delft,133.97
5,University of Auckland,133.08
6,Monash University,132.77
7,Karlsruhe Institute of Technology,130.82
8,McGill University,129.29
9,University of Glasgow,129.0
10,Brno University of Technology,128.52
11,Universität Stuttgart,127.57
12,Jilin University,127.5
13,Technical University of Munich,127.01
14,Norwegian University of Science and Technology,125.81
15,École de Technologie Superieure,125.25
16,Westsächsische Hochschule Zwickau,125.16
17,Tallinn TU UAS,124.99
18,University of Wisconsin-Madison,124.17
19,University of Canterbury,123.52
20,Politecnico di Milano,122.48
21,Oxford Brookes University,118.95
22,University of Michigan - Ann Arbor,118.4
23,Universidade Estadual de Campinas,117.5
24,Carnegie Mellon University,116.33
25,Curtin University,115.23
26,Rheinisch-Westfälische Technische Hochschule Aachen,114.82
27,Rochester Institute of Technology,114.0
28,Pimpri Chinchwad College Of Engineering,113.5
29,Universidade de Lisboa - Instituto Superior Técnico,113.04
30,Swinburne University of Technology,112.88
31,Smt. Kashibai Navale College of Engineering,112.59
32,University of New South Wales,112.02
33,Tongji University,111.39
34,Politecnico di Torino,111.24
35,University of Washington,110.83
36,Technische Universität Wien,110.45
37,RMIT University,110.19
38,University of Queensland,110.04
39,Czech Technical University in Prague,109.79
40,Technische Universiteit Eindhoven,109.02
41,University of Pennsylvania,109.0
42,University of Southampton,109.0
43,Wroclaw University of Technology,108.89
44,National Technical University of Athens,107.98
45,Duale Hochschule Baden-Württemberg Stuttgart,107.81
46,University of Adelaide,107.58
47,Hochschule Bonn-Rhein-Sieg,107.54
48,Budapest University of Technology and Economics,107.41
49,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,107.18
50,Technische Universität Darmstadt,106.83
51,Hochschule Esslingen,106.76
52,Sardar Patel College of Engineering Mumbai,106.08
53,National University of Singapore,106.0
54,Technische Universität Dresden,105.39
55,Università degli studi di Padova,105.35
56,University of Wollongong,105.26
57,MIT World Peace University,105.01
58,University of Texas at Arlington,105.0
59,Chalmers University of Technology,104.79
60,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),104.65
61,California State Polytechnic University - San Luis Obispo,104.17
62,KU Leuven - Group T Campus,103.77
63,GFR DHBW Ravensburg & Oregon State University,103.71
64,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),103.69
65,University of the Basque Country,102.57
66,University of Western Australia,102.36
67,Fachhochschule München,102.14
68,Technische Universität Graz,102.01
69,Georgia Institute of Technology,100.0
70,University of Kansas,100.0
71,Universität Paderborn,98.46
72,Cornell University,98.33
73,Centro Universitário da FEI,97.5
74,Ramaiah Institute of Technology,97.44
75,Technische Universität Bergakademie Freiberg,96.18
76,University of Florida,95.0
77,Università degli Studi di Parma,94.49
78,University of Toronto,94.25
79,San José State University,94.17
80,Indian Institute of Technology Bombay,94.01
81,Université Laval,93.67
82,Università degli Studi di Trento,93.17
83,University Of Hertfordshire,93.16
84,Beijing Institute of Technology,93.0
85,Technische Hochschule Ingolstadt,92.94
86,Hochschule Karlsruhe,92.8
87,Technische Universität Hamburg,92.71
88,University of Bath,91.84
89,The University of Newcastle,91.53
90,Ulm University of Applied Sciences,91.01
91,École Polytechnique de Montréal,90.94
92,University of Patras,90.92
93,Harbin Institute of Technology at Weihai,90.32
94,Texas A&M University at Qatar,90.0
95,Western University,90.0
96,Alma Mater Studiorum - Università di Bologna,89.76
97,University of Tasmania,89.28
98,University of Illinois at Urbana-Champaign,89.17
99,Ostbayerische Technische Hochschule Regensburg,88.9
100,Hochschule für Angewandte Wissenschaften Hamburg,88.61
101,École Polytechnique Fédérale de Lausanne,88.23
102,Griffith University,87.69
103,Technische Universität Berlin,87.67
104,Texas A&M University,87.5
105,University of Porto,87.5
106,Lund University,87.26
107,University of Melbourne,86.82
108,Hochschule RheinMain,86.61
109,Hochschule Pforzheim,86.48
110,Ostfalia University of Applied Sciences,85.96
111,Guangdong University of Technology,85.75
112,MCT's Rajiv Gandhi Institute of Technology,85.7
113,Technische Hochschule Köln,85.62
114,Loughborough University,85.5
115,Dwarkadas. J. Sanghvi College of Engineering,85.3
116,Deggendorf Institute of Technology,85.26
117,University of Seville,85.26
118,Leibniz Universität Hannover,85.19
119,Massachusetts Institute of Technology,85.0
120,Aristotle University of Thessaloniki,84.5
121,Università di Pisa,83.82
122,K. J. Somaiya College of Engineering,83.77
123,Virginia Polytechnic Institute and State University,83.75
124,Vitoria-University of the Basque Country,83.3
125,University of Ljubljana,83.1
126,UAS Kempten,82.59
127,University of Technology Sydney,82.4
128,Leopold-Franzens-Universität Innsbruck,82.24
129,Fachhochschule Kiel,82.12
130,Technische Hochschule Augsburg,81.77
131,University of Birmingham,81.67
132,Universität Bayreuth,81.66
133,Indian Institute of Technology Roorkee,81.4
134,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,81.03
135,Technische Universität Braunschweig,80.16
136,UAS Würzburg-Schweinfurt,80.14
137,Helsinki Metropolia University of Applied Sciences,80.09
138,University of Applied Sciences Ravensburg-Weingarten,79.76
139,Coventry University,79.5
140,Universität Siegen,79.16
141,University of Strathclyde,79.0
142,Linköping University,78.58
143,University of Minnesota Twin Cities,78.33
144,Zürcher Hochschule für Angewandte Wissenschaften,78.12
145,Escola d'Enginyeria de Barcelona Est. EEBE,78.09
146,Fachhochschule Konstanz,78.0
147,Hefei University of Technology,78.0
148,Shizuoka University,78.0
149,Columbia University,77.5
150,University of Zagreb,77.18
151,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,76.7
152,University of California Berkeley,76.67
153,TECNUN - University of Navarra,76.64
154,National Tsing Hua University,76.58
155,Poznan University of Technology,76.5
156,Bern University of Applied Sciences,76.14
157,Hochschule Niederrhein,75.69
158,Ghent University,75.65
159,KTH Royal Institute of Technology,75.55
160,Saarland University,75.26
161,Nanyang Technological University,75.25
162,National Taiwan University,75.0
163,Purdue University - West Lafayette,75.0
164,Western Washington University,75.0
165,Duale Hochschule Baden-Württemberg - Mannheim,74.5
166,Otto-von-Guericke-Universität Magdeburg,74.08
167,Hochschule Darmstadt UAS,74.03
168,Technion - Israel Institute of Technology,73.85
169,University of Southern Denmark,73.3
170,Hochschule Aalen - Technik und Wirtschaft,72.92
171,Toyohashi University of Technology,72.75
172,Democritus University of Thrace,72.72
173,Auburn University,72.5
174,Pennsylvania State University,72.5
175,University of Texas at Austin,72.5
176,Indian Institute of Technology Delhi,72.12
177,Universidad Politecnica Salesiana,72.0
178,Yıldız Technical University,71.96
179,Liaoning University of Technology,71.67
180,University of Waterloo,71.67
181,Georg-Simon-Ohm-Hochschule Nürnberg,70.58
182,Hochschule für Angewandte Wissenschaften Hof,70.31
183,AGH University of Science and Technology,70.12
184,University of New Mexico,70.0
185,Ben-Gurion University of the Negev,69.98
186,University of South Australia,69.85
187,National Taipei University of Technology,69.5
188,Technische Universität Clausthal,69.13
189,Queen's University Belfast,69.0
190,Technische Universität Ilmenau,68.82
191,Kennesaw State University,68.75
192,Universidad Pontificia Comillas,68.38
193,Ruhr-Universität Bochum,68.08
194,Queensland University of Technology,68.03
195,Fachhochschule Osnabrück,67.65
196,California Baptist University,67.5
197,The Hong Kong Polytechnic University,67.0
198,Ecole Nationale d'Ingénieurs de Metz,66.79
199,Università degli Studi di Roma La Sapienza,66.76
200,The University of Akron,66.67
201,Istanbul Technical University,66.43
202,Olin College of Engineering,65.0
203,University of California Davis,65.0
204,University of Missouri,65.0
205,University of Surrey,64.8
206,Universidad Politécnica de Madrid (UPM),64.67
207,University of Stavanger,64.5
208,Technische Universität Dortmund,64.26
209,Ain Shams University,64.0
210,King Mongkut's University of Technology Thonburi,64.0
211,Fachhochschule für Wirtschaft und Technik,63.98
212,Concordia University,63.33
213,Technische Universität Chemnitz,63.12
214,Hubei University of Automotive Technology,63.0
215,Rensselaer Polytechnic Institute,62.5
216,Iwate University,62.0
217,Hochschule Mannheim,61.78
218,The University of Tokyo,61.5
219,Cairo University,61.0
220,PSG Institute of Technology and Applied Research,60.81
221,Gadjah Mada University,60.3
222,Dalhousie University,60.0
223,Duale Hochschule Baden-Württemberg Mosbach,60.0
224,North Carolina State University,60.0
225,Northwestern University,60.0
226,Portland State University,60.0
227,Ryerson University,60.0
228,The University of Michigan-Dearborn,60.0
229,University of California Irvine,60.0
230,University of Iowa,60.0
231,Universität Bremen,59.2
232,Hochschule Landshut,58.98
233,Manchester Metropolitan University,58.0
234,University of Manitoba,58.0
235,Slovak University of Technology in Bratislava,57.46
236,Lancaster  University,57.25
237,Universität Duisburg-Essen,57.04
238,University of Iceland,57.0
239,University of British Columbia - Vancouver,56.67
240,Università degli Studi di Napoli Federico II,56.14
241,Universidad de Oviedo,56.0
242,Sepuluh Nopember Institute of Technology,55.0
243,Friedrich-Alexander-Universität Erlangen-Nürnberg,54.92
244,University of Warwick,54.2
245,HES-SO Valais-Wallis,54.16
246,National University of Sciences and Technology - Karachi,54.0
247,VIT University - Chennai,52.6
248,Seikei University,52.0
249,Silesian University of Technology,51.78
250,McMaster University,51.67
251,University of Agder,51.59
252,University of Kocaeli,50.84
253,Shizuoka Institute of Science and Technology,50.57
254,Kanagawa Institute of Technology,50.25
255,Universität Kassel,50.12
256,Belgorod state technological university named after V. G. Shukhov,50.0
257,Missouri University of Science and Technology,50.0
258,University of Nevada - Reno,50.0
259,University of North Carolina at Charlotte,50.0
260,University of Ontario Institute of Technology,50.0
261,Universität der Bundeswehr München,50.0
262,Technical University of Denmark,48.67
263,Shizuoka Professional College of Automobile Technology,48.0
264,Toyota Technical College Nagoya,48.0
265,Thomas More Mechelen - De Nayer,47.8
266,San Diego State University,47.5
267,Fachhochschule Stralsund,47.27
268,Central South University - Changsha,47.25
269,Technical University of Cluj-Napoca,46.33
270,Moscow State Automobile & Road Technical University - MADI,46.16
271,Imperial College London,46.1
272,Instituto Superior de Engenharia de Lisboa,45.85
273,Toronto Metropolitan University,45.0
274,University of California Riverside,45.0
275,Technische Hochschule Ostwestfalen-Lippe,44.8
276,Tohoku University,44.78
277,Newcastle University,44.5
278,Vrije Universiteit Brussel,43.8
279,Heriot-Watt University,43.5
280,University College Dublin,42.0
281,Hochschule Ruhr West - UAS,41.87
282,Rutgers The State University of New Jersey,41.67
283,Hochschule Düsseldorf,41.56
284,Karlstad University,41.5
285,Liverpool John Moores University,41.5
286,SRM Institute of Science and Technology - Kattankulathur,40.82
287,Daido Institute of Technology,40.0
288,Universidad Nacional Autónoma de México,40.0
289,University of Burgundy - ISAT,40.0
290,University of North Carolina at Asheville,40.0
291,University of Nottingham,40.0
292,University of Utah,40.0
293,University of Victoria,40.0
294,Warsaw University of Technology,38.47
