Rank,University,Points
1,ETH Zürich,2819.69
2,Universität Stuttgart,2525.78
3,Technical University of Munich,1874.99
4,Tallinn TU UAS,1824.98
5,Karlsruhe Institute of Technology,1793.55
6,Westsächsische Hochschule Zwickau,1554.89
7,TU Delft,1535.32
8,Technische Universität Dresden,1403.31
9,Duale Hochschule Baden-Württemberg Stuttgart,1369.17
10,Technische Universiteit Eindhoven,1271.52
11,Fachhochschule München,1125.49
12,Norwegian University of Science and Technology,1119.98
13,Technische Universität Darmstadt,1035.36
14,Technische Universität Hamburg,929.6
15,Czech Technical University in Prague,921.33
16,Budapest University of Technology and Economics,893.55
17,GFR DHBW Ravensburg & Oregon State University,881.65
18,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,871.91
19,Hochschule Bonn-Rhein-Sieg,825.58
20,Technische Universität Bergakademie Freiberg,823.76
21,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),821.29
22,Deggendorf Institute of Technology,763.27
23,Technische Universität Wien,734.08
24,Technische Universität Graz,726.4
25,Universidade de Lisboa - Instituto Superior Técnico,699.41
26,Politecnico di Torino,664.72
27,Rheinisch-Westfälische Technische Hochschule Aachen,644.89
28,Hochschule Esslingen,622.31
29,Fachhochschule Kiel,573.19
30,Fachhochschule Joanneum Graz,562.15
31,Politecnico di Milano,534.54
32,Monash University,512.53
33,University of the Basque Country,500.34
34,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),448.53
35,University of Ljubljana,432.21
36,Technische Hochschule Augsburg,429.13
37,Ostfalia University of Applied Sciences,428.25
38,Chalmers University of Technology,420.4
39,Technische Hochschule Ingolstadt,415.28
40,Leibniz Universität Hannover,405.13
41,Universität Bayreuth,392.89
42,Carnegie Mellon University,357.5
43,Universität Siegen,343.83
44,Georg-Simon-Ohm-Hochschule Nürnberg,337.97
45,University of Canterbury,315.72
46,Helsinki Metropolia University of Applied Sciences,314.69
47,Brno University of Technology,313.36
48,University of Auckland,297.0
49,KU Leuven - Group T Campus,291.8
50,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,278.03
51,Fachhochschule Osnabrück,275.51
52,Hochschule RheinMain,268.59
53,Universität Paderborn,267.82
54,RMIT University,262.81
55,Technische Hochschule Köln,241.13
56,Leopold-Franzens-Universität Innsbruck,232.54
57,Technische Universität Berlin,227.02
58,École Polytechnique Fédérale de Lausanne,223.09
59,Ostbayerische Technische Hochschule Regensburg,222.5
60,Georgia Institute of Technology,217.2
61,National Technical University of Athens,214.71
62,Massachusetts Institute of Technology,213.5
63,Swinburne University of Technology,210.81
64,Ulm University of Applied Sciences,209.75
65,Nagoya University,201.34
66,Università degli studi di Padova,192.95
67,Bern University of Applied Sciences,189.1
68,UAS Würzburg-Schweinfurt,181.64
69,National Tsing Hua University,177.52
70,University of Michigan - Ann Arbor,177.1
71,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,176.15
72,McGill University,174.3
73,Aristotle University of Thessaloniki,173.52
74,École Polytechnique de Montréal,171.47
75,École de Technologie Superieure,170.67
76,Université Laval,168.94
77,The University of Newcastle,167.97
78,University of Adelaide,163.83
79,University of Wollongong,148.02
80,University of Wisconsin-Madison,145.6
81,University of Patras,141.45
82,Fachhochschule für Wirtschaft und Technik,138.62
83,University of Southern Denmark,136.99
84,University of Pennsylvania,136.2
85,University of Seville,131.98
