Rank,University,Points
1,ETH Zürich,2972.89
2,Universität Stuttgart,2899.49
3,Karlsruhe Institute of Technology,2100.46
4,Tallinn TU UAS,2087.25
5,TU Delft,2061.53
6,Technical University of Munich,1978.59
7,Technische Universität Dresden,1846.34
8,Duale Hochschule Baden-Württemberg Stuttgart,1797.13
9,Westsächsische Hochschule Zwickau,1668.93
10,Fachhochschule München,1220.71
11,Czech Technical University in Prague,1196.34
12,Technische Universität Hamburg,1143.11
13,Technische Universiteit Eindhoven,1122.03
14,GFR DHBW Ravensburg & Oregon State University,1080.53
15,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1052.59
16,Rheinisch-Westfälische Technische Hochschule Aachen,1018.13
17,Hochschule Bonn-Rhein-Sieg,994.02
18,Norwegian University of Science and Technology,972.59
19,Technische Universität Darmstadt,898.15
20,Politecnico di Torino,893.98
21,Budapest University of Technology and Economics,888.87
22,Hochschule Esslingen,749.99
23,Technische Universität Bergakademie Freiberg,742.08
24,Universidade de Lisboa - Instituto Superior Técnico,740.57
25,Fachhochschule Kiel,709.88
26,Monash University,693.64
27,KU Leuven - Group T Campus,690.61
28,Technische Universität Wien,676.76
29,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,663.29
30,Technische Hochschule Augsburg,661.93
31,Ostfalia University of Applied Sciences,634.68
32,Technische Universität Graz,616.71
33,Georg-Simon-Ohm-Hochschule Nürnberg,603.62
34,Universität Bayreuth,595.93
35,Leibniz Universität Hannover,595.43
36,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),593.21
37,University of Ljubljana,592.12
38,Technische Hochschule Ingolstadt,551.08
39,Fachhochschule Joanneum Graz,513.11
40,Deggendorf Institute of Technology,492.05
41,Chalmers University of Technology,466.04
42,University of the Basque Country,461.69
43,Nagoya University,458.43
44,UAS Würzburg-Schweinfurt,457.21
45,Helsinki Metropolia University of Applied Sciences,453.42
46,Carnegie Mellon University,451.9
47,Politecnico di Milano,447.15
48,Università degli studi di Padova,404.02
49,Swinburne University of Technology,390.21
50,Hochschule RheinMain,389.47
51,Bern University of Applied Sciences,383.3
52,University of Auckland,379.3
53,RMIT University,370.78
54,Universität Siegen,357.73
55,Aristotle University of Thessaloniki,347.38
56,National Tsing Hua University,334.41
57,Ulm University of Applied Sciences,332.9
58,University of Canterbury,321.15
59,Georgia Institute of Technology,297.5
60,École Polytechnique de Montréal,276.7
61,Universität Paderborn,276.14
62,Leopold-Franzens-Universität Innsbruck,271.49
63,Massachusetts Institute of Technology,270.3
64,University of Applied Sciences Ravensburg-Weingarten,265.41
65,Fachhochschule Osnabrück,255.27
66,Ostbayerische Technische Hochschule Regensburg,246.93
67,Tongji University,243.01
68,Hochschule Aalen - Technik und Wirtschaft,241.53
69,University of Michigan - Ann Arbor,241.3
70,Technische Universität Berlin,240.22
71,National Technical University of Athens,229.46
72,Technische Hochschule Köln,224.65
73,University of Patras,210.36
74,Slovak University of Technology in Bratislava,206.94
75,McGill University,201.8
76,University of Bath,190.77
77,Università degli Studi di Parma,190.12
78,Universidade Estadual de Campinas,190.0
79,École de Technologie Superieure,188.93
80,University of Queensland,179.24
81,Hochschule Pforzheim,178.96
82,University of Adelaide,172.42
83,Brno University of Technology,164.56
84,The University of Newcastle,163.94
85,Technische Universität Clausthal,159.23
86,University of Toronto,155.4
87,École Polytechnique Fédérale de Lausanne,152.16
88,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,152.02
89,University of Tasmania,150.54
90,Tohoku University,149.52
91,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,143.92
92,University of Wisconsin-Madison,137.4
93,Technische Universität Braunschweig,136.96
94,Jilin University,133.81
95,Fachhochschule für Wirtschaft und Technik,132.6
96,Toyota Technical College Nagoya,129.22
97,University of New South Wales,128.51
98,Rochester Institute of Technology,128.2
99,Université Laval,125.19
100,Liaoning University of Technology,121.28
101,UAS Kempten,118.48
102,Università degli Studi di Roma La Sapienza,113.36
103,University of Western Australia,110.51
104,Oxford Brookes University,109.7
105,Cornell University,107.4
106,University of Wollongong,102.77
107,Warsaw University of Technology,101.11
108,University of Pennsylvania,100.0
109,University of Zagreb,99.69
110,University of Seville,98.46
111,University of California Davis,98.1
112,Purdue University - West Lafayette,97.6
113,Curtin University,94.72
114,Hochschule Mannheim,94.35
115,Virginia Polytechnic Institute and State University,92.6
116,Missouri University of Science and Technology,91.4
117,Iwate University,91.38
118,Shizuoka Institute of Science and Technology,90.2
119,Fachhochschule Konstanz,85.8
120,Alma Mater Studiorum - Università di Bologna,85.67
121,University of Technology Sydney,84.4
122,Duale Hochschule Baden-Württemberg - Mannheim,77.97
123,University of Southern Denmark,77.29
124,Pimpri Chinchwad College Of Engineering,75.0
125,University of Washington,72.4
126,Hochschule Landshut,70.0
127,University of Surrey,69.5
128,The University of Akron,67.5
129,Harbin Institute of Technology at Weihai,66.69
130,Central South University - Changsha,66.49
131,Coventry University,64.9
132,University of Agder,62.19
133,Friedrich-Alexander-Universität Erlangen-Nürnberg,60.38
134,Lund University,59.22
135,Ecole Nationale d'Ingénieurs de Metz,58.41
136,Hubei University of Automotive Technology,58.01
137,The University of Tokyo,53.77
138,Hochschule für Angewandte Wissenschaften Hamburg,53.68
139,Nissan Automobile Technical College Kyoto,52.81
140,National University of Singapore,51.5
141,San José State University,49.4
142,Universidad Pontificia Comillas,48.35
143,Pennsylvania State University,47.1
144,Hochschule Karlsruhe,46.53
145,Hochschule für Angewandte Wissenschaften Hof,46.23
146,Wroclaw University of Technology,45.91
147,University of Warwick,43.1
148,Università degli Studi di Trento,41.61
149,Guangdong University of Technology,38.61
150,Zürcher Hochschule für Angewandte Wissenschaften,37.77
151,Ruhr-Universität Bochum,36.7
152,Shizuoka University,36.07
153,Technische Universität Ilmenau,35.5
154,TECNUN - University of Navarra,35.3
155,Toyohashi University of Technology,33.21
156,Yıldız Technical University,32.51
157,Hochschule Darmstadt UAS,31.7
158,Auburn University,31.3
159,University of South Australia,30.89
160,California State Polytechnic University - San Luis Obispo,29.6
161,University of Missouri,29.1
162,University of Strathclyde,28.92
163,Kennesaw State University,26.7
164,Columbia University,26.1
165,University Of Hertfordshire,23.13
166,National Taipei University of Technology,22.33
167,University of Iceland,22.15
168,University of Minnesota Twin Cities,21.6
169,Technische Universität Dortmund,21.16
170,University of Texas at Arlington,19.6
171,Thomas More Mechelen - De Nayer,19.36
172,Hochschule Ruhr West - UAS,17.4
173,Universität Bremen,15.93
174,Università di Pisa,14.54
175,HES-SO Valais-Wallis,14.25
176,University of Illinois at Urbana-Champaign,13.9
177,Ben-Gurion University of the Negev,13.2
178,Saarland University,10.5
179,Concordia University,9.0
180,Kanagawa University,9.0
181,Queensland University of Technology,9.0
182,University of Texas at Austin,9.0
183,Indian Institute of Technology Bombay,7.3
184,Democritus University of Thrace,7.0
185,Universität Duisburg-Essen,7.0
186,Hochschule Düsseldorf,6.25
187,Ghent University,6.0
188,University of British Columbia - Vancouver,5.9
189,Queen's University Belfast,5.0
190,Gadjah Mada University,4.5
191,National Cheng Kung University,4.5
192,University of Manitoba,4.5
193,Western University,4.5
194,Universität Kassel,3.8
