Rank,University,Points
1,The University of Tokyo,98.18
2,National Tsing Hua University,69.61
3,Carnegie Mellon University,68.22
4,University of Michigan - Ann Arbor,66.62
5,Nagoya University,66.45
6,Cornell University,63.37
7,Rochester Institute of Technology,62.2
8,The University of Akron,62.2
9,University of Toronto,61.25
10,Westsächsische Hochschule Zwickau,59.16
11,Georgia Institute of Technology,56.15
12,TU Delft,55.58
13,ETH Zürich,55.57
14,Brno University of Technology,53.19
15,Karlsruhe Institute of Technology,52.22
16,University of Washington,51.95
17,Tallinn TU UAS,51.9
18,Duale Hochschule Baden-Württemberg Stuttgart,50.91
19,Niigata Institute of Technology,50.0
20,Smt. Kashibai Navale College of Engineering,50.0
21,University of Texas at Arlington,50.0
22,Hefei University of Technology,48.7
23,University of Queensland,48.67
24,Fachhochschule Joanneum Graz,48.29
25,Universität Stuttgart,47.09
26,Technische Universiteit Eindhoven,46.63
27,Université Laval,46.55
28,Technische Universität Bergakademie Freiberg,46.39
29,Universidade Estadual de Campinas,46.2
30,Iwate University,46.14
31,Monash University,46.11
32,Technical University of Munich,45.89
33,GFR DHBW Ravensburg & Oregon State University,44.09
34,Budapest University of Technology and Economics,43.08
35,Rheinisch-Westfälische Technische Hochschule Aachen,41.31
36,The University of Newcastle,40.76
37,Hochschule Bonn-Rhein-Sieg,40.69
38,Shizuoka University,40.1
39,Toyota Technical College Nagoya,39.81
40,University of Wisconsin-Madison,39.8
41,Alma Mater Studiorum - Università di Bologna,37.96
42,Fachhochschule München,37.79
43,Fachhochschule Osnabrück,37.73
44,Georg-Simon-Ohm-Hochschule Nürnberg,37.37
45,Hochschule für Angewandte Wissenschaften Hamburg,37.35
46,Chalmers University of Technology,36.42
47,University of Pennsylvania,36.36
48,Kennesaw State University,36.33
49,University of Illinois at Urbana-Champaign,36.3
50,Imperial College London,36.24
51,Curtin University,36.1
52,Hochschule Esslingen,35.66
53,Czech Technical University in Prague,35.58
54,University of Bath,35.24
55,Massachusetts Institute of Technology,35.16
56,Fachhochschule Kiel,34.7
57,University of Canterbury,34.42
58,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),33.73
59,University of Tasmania,33.65
60,Western University,33.62
61,Technische Hochschule Ingolstadt,33.44
62,Virginia Polytechnic Institute and State University,33.3
63,RMIT University,32.53
64,Technische Hochschule Augsburg,32.41
65,Technische Universität Graz,32.38
66,University of Texas at Austin,32.22
67,University of Auckland,32.02
68,University of British Columbia - Vancouver,31.97
69,Liaoning University of Technology,31.86
70,Technische Universität Dresden,31.73
71,Tongji University,31.72
72,University of California Davis,31.45
73,University of Minnesota Twin Cities,31.1
74,Ostfalia University of Applied Sciences,30.88
75,Deggendorf Institute of Technology,30.13
76,Warsaw University of Technology,29.99
77,National University of Singapore,29.7
78,École de Technologie Superieure,29.55
79,Politecnico di Torino,28.2
80,Norwegian University of Science and Technology,28.1
81,McGill University,27.69
82,Universität Bayreuth,27.68
83,Politecnico di Milano,27.05
84,University of Strathclyde,27.02
85,Technische Universität Hamburg,26.94
86,University of Adelaide,26.94
87,Lund University,26.9
88,École Polytechnique de Montréal,26.47
89,University of Wollongong,25.85
90,Helsinki Metropolia University of Applied Sciences,25.62
91,Missouri University of Science and Technology,25.0
92,Otto-von-Guericke-Universität Magdeburg,25.0
93,Toyohashi University of Technology,25.0
94,Swinburne University of Technology,24.84
95,Aristotle University of Thessaloniki,24.69
96,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,24.38
97,University of the Basque Country,24.18
98,University of Technology Sydney,24.14
99,University of Patras,23.74
100,Universität Siegen,23.38
101,University of South Australia,22.94
102,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,21.93
103,Technische Universität Darmstadt,21.9
104,University of Western Australia,21.74
105,Technische Universität Wien,21.5
106,Hochschule Pforzheim,20.66
107,Pimpri Chinchwad College Of Engineering,20.0
108,University of Surrey,20.0
109,UAS Würzburg-Schweinfurt,19.81
110,Universidade de Lisboa - Instituto Superior Técnico,19.81
111,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,19.45
112,University of Zagreb,19.39
113,University of Manitoba,18.96
114,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),18.95
115,University of Agder,18.78
116,Hochschule Karlsruhe,18.75
117,Concordia University,17.9
118,Universität Paderborn,17.08
119,Purdue University - West Lafayette,16.67
120,Columbia University,16.5
121,San José State University,16.43
122,Saarland University,16.18
123,Università degli Studi di Parma,16.1
124,University of Nottingham,15.98
125,Leopold-Franzens-Universität Innsbruck,15.94
126,Technische Universität Berlin,15.7
127,National Technical University of Athens,15.58
128,Tohoku University,15.09
129,Oxford Brookes University,15.07
130,Bern University of Applied Sciences,15.04
131,Technische Hochschule Köln,14.79
132,Queensland University of Technology,14.37
133,Pennsylvania State University,14.35
134,Slovak University of Technology in Bratislava,13.92
135,University of New South Wales,13.7
136,National Taipei University of Technology,13.52
137,University Of Hertfordshire,13.49
138,University of Seville,13.12
139,K. J. Somaiya College of Engineering,13.0
140,KU Leuven - Group T Campus,12.56
141,Moscow State Automobile & Road Technical University - MADI,12.5
142,California State Polytechnic University - San Luis Obispo,12.22
143,Duale Hochschule Baden-Württemberg - Mannheim,11.98
144,Hochschule RheinMain,11.83
145,Shizuoka Institute of Science and Technology,11.74
146,Hochschule Aalen - Technik und Wirtschaft,11.65
147,Technische Universität Clausthal,11.08
148,University of Ljubljana,10.69
149,Leibniz Universität Hannover,10.65
150,Hochschule Mannheim,10.49
151,Ostbayerische Technische Hochschule Regensburg,10.32
152,Technische Universität Ilmenau,10.03
153,University of Stavanger,10.0
154,University of Applied Sciences Ravensburg-Weingarten,9.51
155,Hochschule Landshut,9.46
156,KTH Royal Institute of Technology,8.33
157,Technische Universität Dortmund,6.98
158,University of Southern Denmark,6.66
159,Ecole Nationale d'Ingénieurs de Metz,6.62
160,Technische Universität Braunschweig,6.25
161,Universität Duisburg-Essen,5.79
162,TECNUN - University of Navarra,5.56
163,Università degli Studi di Roma La Sapienza,5.55
164,Università degli studi di Padova,5.39
165,École Polytechnique Fédérale de Lausanne,4.1
166,Fachhochschule für Wirtschaft und Technik,2.18
167,HES-SO Valais-Wallis,1.91
168,AGH University of Science and Technology,0.0
169,Ain Shams University,0.0
170,Auburn University,0.0
171,Beijing Institute of Technology,0.0
172,Belgorod state technological university named after V. G. Shukhov,0.0
173,Ben-Gurion University of the Negev,0.0
174,Brunel University London,0.0
175,Cairo University,0.0
176,California Baptist University,0.0
177,California Institute of Technology,0.0
178,Central South University - Changsha,0.0
179,Centro Universitário da FEI,0.0
180,Cooper Union,0.0
181,Coventry University,0.0
182,Daido Institute of Technology,0.0
183,Dalhousie University,0.0
184,Delhi Technological University,0.0
185,Democritus University of Thrace,0.0
186,Drexel University,0.0
187,Duale Hochschule Baden-Württemberg Mosbach,0.0
188,Dwarkadas. J. Sanghvi College of Engineering,0.0
189,ECAM LaSalle - Campus de Lyon,0.0
190,Escola d'Enginyeria de Barcelona Est. EEBE,0.0
191,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
192,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
193,Fachhochschule Konstanz,0.0
194,Fachhochschule Stralsund,0.0
195,Friedrich-Alexander-Universität Erlangen-Nürnberg,0.0
196,Gadjah Mada University,0.0
197,Ghent University,0.0
198,Griffith University,0.0
199,Guangdong University of Technology,0.0
200,Guangxi Science and Technology University Lushan College,0.0
201,Hanze University of Applied Sciences Groningen,0.0
202,Harbin Institute of Technology at Weihai,0.0
203,Heriot-Watt University,0.0
204,Hochschule Darmstadt UAS,0.0
205,Hochschule Düsseldorf,0.0
206,Hochschule für Angewandte Wissenschaften Hof,0.0
207,Hochschule für Technik und Wirtschaft Mittweida,0.0
208,Hochschule Niederrhein,0.0
209,Hochschule Ruhr West - UAS,0.0
210,Hubei University of Automotive Technology,0.0
211,Indian Institute of Technology Bombay,0.0
212,Indian Institute of Technology Delhi,0.0
213,Indian Institute of Technology Roorkee,0.0
214,Instituto Superior de Engenharia de Lisboa,0.0
215,Islamic Azad University of Karaj,0.0
216,Istanbul Technical University,0.0
217,Jilin University,0.0
218,Kanagawa Institute of Technology,0.0
219,Kanagawa University,0.0
220,Karlstad University,0.0
221,King Mongkut's University of Technology Thonburi,0.0
222,Kingston University,0.0
223,Kookmin University,0.0
224,Kyushu Institute of Technology,0.0
225,Lancaster  University,0.0
226,Linköping University,0.0
227,Liverpool John Moores University,0.0
228,Loughborough University,0.0
229,Louisiana State University,0.0
230,Manchester Metropolitan University,0.0
231,McMaster University,0.0
232,MCT's Rajiv Gandhi Institute of Technology,0.0
233,MIT World Peace University,0.0
234,Nanyang Technological University,0.0
235,National Cheng Kung University,0.0
236,National Taiwan University,0.0
237,National University of Sciences and Technology - Karachi,0.0
238,Newcastle University,0.0
239,Nissan Automobile Technical College Kyoto,0.0
240,North Carolina State University,0.0
241,Northwestern University,0.0
242,Olin College of Engineering,0.0
243,Pakistan Institute of Engineering & Applied Sciences,0.0
244,Portland State University,0.0
245,Poznan University of Technology,0.0
246,PSG Institute of Technology and Applied Research,0.0
247,Queen's University Belfast,0.0
248,R.V.College of Engineering,0.0
249,Rajshahi University of Engineering & Technology,0.0
250,Ramaiah Institute of Technology,0.0
251,Rensselaer Polytechnic Institute,0.0
252,Rhein-Waal University of Applied Sciences,0.0
253,Ruhr-Universität Bochum,0.0
254,Rutgers The State University of New Jersey,0.0
255,Ryerson University,0.0
