Rank,University,Points
1,ETH Zürich,7243.45
2,Universität Stuttgart,5995.68
3,Karlsruhe Institute of Technology,5494.5
4,Technical University of Munich,5207.5
5,TU Delft,4822.86
6,Westsächsische Hochschule Zwickau,4505.88
7,Tallinn TU UAS,4374.77
8,Technische Universität Dresden,4215.69
9,Fachhochschule München,3983.37
10,Technische Universität Darmstadt,3952.57
11,Duale Hochschule Baden-Württemberg Stuttgart,3342.14
12,Technische Universität Wien,3313.45
13,Czech Technical University in Prague,3293.84
14,KU Leuven - Group T Campus,3216.97
15,Rheinisch-Westfälische Technische Hochschule Aachen,3214.88
16,Universidade de Lisboa - Instituto Superior Técnico,3165.12
17,Technische Universiteit Eindhoven,3161.61
18,Norwegian University of Science and Technology,3145.2
19,Technische Universität Hamburg,3059.36
20,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),3034.78
21,Hochschule Bonn-Rhein-Sieg,3011.24
22,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,3001.03
23,Hochschule Esslingen,2989.26
24,GFR DHBW Ravensburg & Oregon State University,2903.87
25,Technische Universität Bergakademie Freiberg,2885.27
26,Politecnico di Torino,2781.06
27,Leibniz Universität Hannover,2726.12
28,Deggendorf Institute of Technology,2642.98
29,Budapest University of Technology and Economics,2470.41
30,Technische Hochschule Ingolstadt,2416.48
31,Fachhochschule Kiel,2381.61
32,Escola Superior d'Enginyeries Industrial Aeroespacial i Audiovisual de Terrassa (UPC),2281.09
33,University of the Basque Country,2256.6
34,Technische Universität Graz,2142.19
35,Universität Bayreuth,1959.74
36,Helsinki Metropolia University of Applied Sciences,1842.03
37,Hochschule RheinMain,1818.81
38,University of Ljubljana,1745.04
39,Ostfalia University of Applied Sciences,1719.19
40,Politecnico di Milano,1714.77
41,Technische Universität Berlin,1665.81
42,Technische Hochschule Augsburg,1635.38
43,Technische Hochschule Köln,1626.78
44,Monash University,1593.23
45,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,1539.54
46,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,1534.0
47,Universität Siegen,1503.96
48,Georg-Simon-Ohm-Hochschule Nürnberg,1482.09
49,Fachhochschule für Wirtschaft und Technik,1471.65
50,Chalmers University of Technology,1467.1
51,Fachhochschule Joanneum Graz,1439.58
52,TECNUN - University of Navarra,1379.5
53,Università degli studi di Padova,1369.53
54,Swinburne University of Technology,1354.5
55,Ostbayerische Technische Hochschule Regensburg,1333.51
56,RMIT University,1322.27
57,Hochschule Aalen - Technik und Wirtschaft,1312.49
58,Brno University of Technology,1285.2
59,Technische Universität Braunschweig,1282.55
60,University of Seville,1278.86
61,Fachhochschule Osnabrück,1217.7
62,National Technical University of Athens,1187.74
63,Slovak University of Technology in Bratislava,1149.13
64,École Polytechnique Fédérale de Lausanne,1147.0
65,Bern University of Applied Sciences,1142.09
66,UAS Würzburg-Schweinfurt,1121.9
67,University of Bath,1102.07
68,Escola d'Enginyeria de Barcelona Est. EEBE,1093.26
69,University of Patras,1090.99
