Rank,University,Points
1,Dwarkadas. J. Sanghvi College of Engineering,67.24
2,MIT World Peace University,63.67
3,Sardar Patel College of Engineering Mumbai,63.67
4,K. J. Somaiya College of Engineering,63.49
5,Pimpri Chinchwad College Of Engineering,62.93
6,PSG Institute of Technology and Applied Research,56.87
7,VIT University - Chennai,55.9
8,R.V.College of Engineering,55.85
9,Delhi Technological University,55.19
10,Smt. Kashibai Navale College of Engineering,53.8
11,MCT's Rajiv Gandhi Institute of Technology,53.63
12,Indian Institute of Technology Roorkee,52.8
13,Indian Institute of Technology Bombay,50.07
14,Ramaiah Institute of Technology,46.61
15,Indian Institute of Technology Delhi,46.21
16,SRM Institute of Science and Technology - Kattankulathur,41.49
17,VIT University - Vellore,40.34
